#GENEID	CHROM	START	END	STRAND	RPKM0	RPKM10	RPKM20	GENEDESC
HWER_10836	unitig_180	4152	5123	-	2.801895	3.99641	5.97872	Similar to MKK9 Mitogen-activated protein kinase kinase 9 (Arabidopsis thaliana)
HWER_10837	unitig_180	6410	8242	+	7.043065	6.31376	5.471905	Protein of unknown function
HWER_10843	unitig_180	21817	22626	-	53.70665	79.8012	90.8784	Protein of unknown function
HWER_10857	unitig_180	54757	56179	+	711.7385	792.66	910.566	Similar to NCE102 Non-classical export protein 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10859	unitig_180	61735	66478	-	23.1853	20.66345	19.6489	Similar to ycbX Uncharacterized protein YcbX (Escherichia coli (strain K12))
HWER_10860	unitig_180	63309	63632	+	0	0.65321	1.68533	Protein of unknown function
HWER_10869	unitig_180	83377	84856	-	0.865015	0.444511	0.1617235	Similar to SUOX Sulfite oxidase, mitochondrial (Homo sapiens)
HWER_10874	unitig_180	100820	101050	-	13.29071	52.1895	71.512	Protein of unknown function
HWER_14533	unitig_181	16865	18925	+	24.5548	27.14375	29.7294	Protein of unknown function
HWER_10735	unitig_182	29340	31164	-	0.396957	0.247579	0.1931285	Similar to SPBC15C4.04c Uncharacterized amino-acid permease C15C4.04c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10752	unitig_182	85024	86902	-	48.9227	71.3354	67.93115	Similar to SPAC2E11.10 Putative 2-hydroxyacid dehydrogenase UNK4.10 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13574	unitig_183	23982	24632	-	7.916465	6.883435	4.231305	Protein of unknown function
HWER_13579	unitig_183	39066	40724	+	29.5028	37.0925	44.2695	Similar to ERGIC2 Endoplasmic reticulum-Golgi intermediate compartment protein 2 (Macaca fascicularis)
HWER_13581	unitig_183	48342	50073	-	0.754022	0.3985755	0.483605	Similar to STL1 Sugar transporter STL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10037	unitig_184	17961	18493	+	0.4761585	0.847543	0.446017	Protein of unknown function
HWER_10039	unitig_184	30514	32683	-	2.76569	2.161625	1.37705	Protein of unknown function
HWER_10041	unitig_184	34362	35083	-	158.736	113.32565	78.5158	Protein of unknown function
HWER_10049	unitig_184	60022	62801	-	1.4727	3.200825	4.676515	Protein of unknown function
HWER_10056	unitig_184	79798	84852	-	0.1746495	0.595263	0.9056155	Protein of unknown function
HWER_10063	unitig_184	100525	101272	+	225.642	381.7375	560.305	Protein of unknown function
HWER_13717	unitig_185	12475	14520	+	0.5795355	0.5342845	0.249545	Similar to SPCC417.10 Uncharacterized transporter C417.10 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13723	unitig_185	26218	28366	-	47.00735	42.8048	41.34005	Similar to usp101 U1 small nuclear ribonucleoprotein 70 kDa homolog (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10976	unitig_186	14103	17990	-	4.5939	7.976535	11.7678	Similar to SPCC970.08 Uncharacterized inositol polyphosphate kinase C970.08 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10977	unitig_186	19603	21779	-	13.78915	40.77165	65.5619	Similar to CLAH10 Aldehyde dehydrogenase (Davidiella tassiana)
HWER_10979	unitig_186	25232	27447	-	2.700055	3.3582	4.14092	Protein of unknown function
HWER_10987	unitig_186	46624	49675	-	28.83755	34.9091	38.5824	Similar to SPBC19G7.10c DNA topoisomerase 2-associated protein pat1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10988	unitig_186	50597	52546	+	76.5132	89.65325	96.22805	Similar to KTR1 Alpha-1,2 mannosyltransferase KTR1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10991	unitig_186	61685	63556	+	77.6784	90.3922	98.5745	Similar to arp-3 Actin-related protein 3 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_10995	unitig_186	74902	76308	+	1.647063	5.94584	9.362775	Similar to BSC6 Bypass of stop codon protein 6 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10999	unitig_186	84200	86985	-	5.26658	5.943545	7.322005	Similar to SPBC1683.12 Uncharacterized transporter C1683.12 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11004	unitig_186	92695	98795	-	29.2105	41.8076	51.28705	Similar to PKC1 Protein kinase C-like (Cochliobolus heterostrophus)
HWER_11005	unitig_186	99982	102696	-	0.0490268	0.1012215	0.1992265	Similar to Rnf216 E3 ubiquitin-protein ligase RNF216 (Mus musculus)
HWER_11799	unitig_187	13978	15439	-	0.079356	0.165128	0.203141	Similar to amaB N-carbamoyl-L-amino acid hydrolase (Geobacillus stearothermophilus)
HWER_11800	unitig_187	15787	17475	+	0	0.0420894	0.1023534	Similar to SPBC1271.10c Uncharacterized MFS-type transporter C1271.10c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11803	unitig_187	24324	26356	-	25.35675	29.0248	31.661	Similar to tam41 Mitochondrial translocator assembly and maintenance protein 41 homolog (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11811	unitig_187	51195	52083	-	1.290554	2.473665	3.310065	Protein of unknown function
HWER_11817	unitig_187	69947	71173	+	0	0.312794	0.6445085	Similar to bglX Periplasmic beta-glucosidase (Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720))
HWER_11821	unitig_187	80995	81432	+	6.23514	5.021935	3.67478	Protein of unknown function
HWER_11447	unitig_188	1255	6754	+	8.753485	10.374525	11.3843	Similar to rga1 Rho-type GTPase-activating protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11449	unitig_188	12968	13877	-	0.1240925	0.2924115	0.411053	Protein of unknown function
HWER_11452	unitig_188	23553	26147	+	11.97365	16.583	21.8117	Similar to YEH2 Sterol esterase 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11453	unitig_188	27542	30606	+	39.5206	54.85515	66.58805	Similar to pab1 Protein phosphatase PP2A regulatory subunit B (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11458	unitig_188	44137	45204	+	4.52335	2.586075	1.21026	Protein of unknown function
HWER_11464	unitig_188	57007	57516	+	0.2095455	0.8352095	1.1137855	Protein of unknown function
HWER_11470	unitig_188	72624	73721	-	1.369538	0.3565175	0.324638	Protein of unknown function
HWER_11534	unitig_189	71742	73082	+	19.64885	30.696	37.9028	Similar to NADH oxidase (Thermoanaerobacter brockii)
HWER_11536	unitig_189	76384	77766	+	1.383355	1.216899	1.068644	Similar to SPCC1672.03c Probable guanine deaminase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11541	unitig_189	88163	90638	-	182.6225	137.16265	77.1403	Similar to sun1 Secreted beta-glucosidase sun1 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_11542	unitig_189	93183	94580	-	1139.526	677.622	379.3675	Similar to qcr-8 Cytochrome b-c1 complex subunit 8 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_03300	unitig_19	758	1594	+	64.8207	35.29815	17.64575	Protein of unknown function
HWER_03324	unitig_19	76364	77382	-	0.4381235	0.4891915	0.4693185	Protein of unknown function
HWER_03341	unitig_19	128168	129564	-	0.226292	0.210726	0.1666785	Similar to yeaW Putative dioxygenase subunit alpha YeaW (Escherichia coli (strain K12))
HWER_03356	unitig_19	178130	184801	-	2.5604	2.940035	4.02918	Similar to HFM1 ATP-dependent DNA helicase MER3 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_03358	unitig_19	187438	188379	-	1.5633765E-006	5.0759513061	10.8945	Similar to tfa2 Transcription initiation factor IIE subunit beta (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03362	unitig_19	197902	200856	-	1.48774	1.161755	1.049125	Similar to pho-4 Phosphate-repressible phosphate permease (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_03378	unitig_19	249392	250510	+	1.27001	1.337805	1.419745	Similar to spopla Speckle-type POZ protein-like A (Danio rerio)
HWER_15327	unitig_190	11787	12587	+	11.986095	9.571925	5.23828	Protein of unknown function
HWER_11658	unitig_191	69526	71553	-	5.85015	9.796555	12.20455	Similar to med1 Mediator of RNA polymerase II transcription subunit 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11662	unitig_191	84420	85668	-	1.384095	1.177405	1.21029	Similar to SPAC977.08 Uncharacterized oxidoreductase C977.08/C1348.09 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13657	unitig_192	41670	43139	+	0.8913585	0.8863575	0.6626765	Similar to YEL023C Uncharacterized protein YEL023C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09274	unitig_193	2644	5139	+	0.8763335	0.7981585	1.09705	Similar to EXG1 Glucan 1,3-beta-glucosidase (Cochliobolus carbonum)
HWER_09289	unitig_193	52080	53401	+	6.517015	4.88795	3.92339	Protein of unknown function
HWER_09297	unitig_193	84074	87892	+	7.574765	11.639045	13.8545	Protein of unknown function
HWER_09300	unitig_193	100158	101908	+	3.61139	3.184885	2.32959	Similar to egl2 Endoglucanase EG-II (Hypocrea jecorina)
HWER_09647	unitig_194	2832	4278	+	0	0.103559	0.1474988	Similar to anmK Anhydro-N-acetylmuramic acid kinase (Thermoanaerobacter tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4))
HWER_09660	unitig_194	47055	48395	+	5.566565	5.567135	4.64221	Similar to Sdr16c5 Epidermal retinol dehydrogenase 2 (Mus musculus)
HWER_09665	unitig_194	63370	65773	+	19.9723	19.0172	20.88265	Similar to ssr3 SWI/SNF and RSC complexes subunit ssr3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09675	unitig_194	90012	94783	+	6.612955	7.05554	8.04409	Similar to mug30 Probable E3 ubiquitin-protein ligase mug30 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09678	unitig_194	99623	100910	+	2.1144215	1.3464765	1.94167	Similar to N-carbamoyl-D-amino acid hydrolase (Rhizobium radiobacter)
HWER_10588	unitig_195	2772	4772	+	6.13824	13.72293	19.00905	Similar to samB MYND-type zinc finger protein samB (Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / FGSC A1164 / NRRL 181))
HWER_10605	unitig_195	54482	56463	+	38.25125	30.6344	26.11375	Similar to LAG1 Sphingosine N-acyltransferase LAG1 (Saccharomyces cerevisiae (strain YJM789))
HWER_10611	unitig_195	75659	76447	-	12.70285	16.5165	22.1062	Protein of unknown function
HWER_10614	unitig_195	80680	84672	+	6.77186	4.09242	2.3692	Similar to rco-3 Probable glucose transporter rco-3 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_10619	unitig_195	93804	94760	+	110.2378	89.09715	31.61495	Protein of unknown function
HWER_10620	unitig_195	95614	98029	+	7.315105	15.13378	23.2136	Similar to CUL4A Cullin-4A (Homo sapiens)
HWER_11487	unitig_196	21618	23448	+	14.17465	11.74195	10.15572	Similar to SPBC1271.10c Uncharacterized MFS-type transporter C1271.10c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11490	unitig_196	30710	31953	-	61.0199	74.45135	85.1063	Protein of unknown function
HWER_11496	unitig_196	47846	49919	-	8.270305	54.45634	92.0888	Similar to acbC 2-epi-5-epi-valiolone synthase (Actinoplanes sp. (strain ATCC 31044 / CBS 674.73 / SE50/110))
HWER_11498	unitig_196	52490	57018	-	1.946015	4.86537	7.06501	Similar to stcW Putative sterigmatocystin biosynthesis monooxygenase stcW (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_11501	unitig_196	62663	63713	-	1670.62	1205.908	998.5405	Similar to rpl36 60S ribosomal protein L36 (Trichoderma hamatum)
HWER_11505	unitig_196	70160	71968	-	39.50115	65.58675	84.8189	Similar to YER130C Zinc finger protein YER130C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11509	unitig_196	82801	85632	+	6.114275	9.317095	10.769565	Protein of unknown function
HWER_11171	unitig_197	24352	25872	+	14.9468	20.52565	25.5433	Similar to YDC1 Alkaline ceramidase YDC1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11181	unitig_197	57255	58253	-	6.211975	9.351425	10.19027	Similar to mmuM Homocysteine S-methyltransferase (Escherichia coli (strain K12))
HWER_11186	unitig_197	65062	68009	-	709.6005	469.981	133.9505	Similar to prnC Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_11197	unitig_197	97789	100054	+	3.861965	20.59659	33.4417	Similar to SPAC5D6.04 Uncharacterized transporter C5D6.04 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10475	unitig_198	3645	4583	+	0.3667392	0.8793512	1.54588	Protein of unknown function
HWER_10476	unitig_198	5271	7636	-	46.49435	35.7434	23.1434	Similar to cyt-2 Cytochrome c heme lyase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_10483	unitig_198	20006	21091	-	63.9522	50.39965	46.7655	Similar to Ube2d1 Ubiquitin-conjugating enzyme E2 D1 (Rattus norvegicus)
HWER_10485	unitig_198	26382	29711	+	9.97262	13.44292	18.53695	Protein of unknown function
HWER_10487	unitig_198	33385	34383	+	562.793	418.4895	298.486	Similar to NTF2 Nuclear transport factor 2 (Davidiella tassiana)
HWER_10494	unitig_198	46928	50071	-	92.68085	69.21815	45.26295	Protein of unknown function
HWER_10502	unitig_198	74209	75327	-	18.5085	10.451785	6.716835	Similar to mmf1 Protein mmf1, mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_12405	unitig_199	20480	22314	+	11.27685	35.5496	56.0729	Similar to IRL Isoflavone reductase homolog IRL (Zea mays)
HWER_12406	unitig_199	21986	23367	-	2.20723	1.5347345	0.5739365	Similar to MCH4 Probable transporter MCH4 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_12416	unitig_199	55736	55849	+	0	0	0	Protein of unknown function
HWER_00668	unitig_2	27743	30370	-	1.921875	4.219375	6.39857	Similar to nif1 Mitosis inhibitor nif1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00672	unitig_2	44902	45619	+	6.28882	9.38818	11.1112	Similar to YPT35 PX domain-containing protein YPT35 (Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / JCM 1990 / NBRC 0083 / IGC 2968))
HWER_00688	unitig_2	88591	91045	-	142.608	115.7325	94.25275	Similar to STL1 Sugar transporter STL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00693	unitig_2	105426	108695	+	37.7055	43.9401	44.5987	Similar to cyt-20 Valine--tRNA ligase, mitochondrial (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_00699	unitig_2	127341	129830	+	62.67395	37.7796	29.4056	Similar to Pdcd6 Programmed cell death protein 6 (Mus musculus)
HWER_00701	unitig_2	134131	136721	-	11.97565	13.6975	15.4727	Protein of unknown function
HWER_00712	unitig_2	170889	171818	+	7.6235595E-006	7.3713325E-006	0.0068651367	Protein of unknown function
HWER_00716	unitig_2	181473	183348	-	0.05447855	0.97704395	1.64316	Similar to SNOG_04623 Probable lysosomal cobalamin transporter (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_00720	unitig_2	192557	193904	+	74.51	66.99625	59.5793	Similar to CKS1 Cyclin-dependent kinases regulatory subunit (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00721	unitig_2	194877	200215	+	23.80175	18.38005	15.15065	Similar to PBRM1 Protein polybromo-1 (Gallus gallus)
HWER_00722	unitig_2	199020	200235	-	30.1403	21.45315	14.4124	Similar to ube2w Probable ubiquitin-conjugating enzyme E2 W (Dictyostelium discoideum)
HWER_00748	unitig_2	269145	271015	+	0.682486	1.2041905	1.750605	Similar to LIP4 Lipase 4 (Candida rugosa)
HWER_00754	unitig_2	283957	287480	-	29.76375	20.3509	13.79365	Similar to plo1 Serine/threonine-protein kinase plo1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00761	unitig_2	304207	304849	+	0.11093	0.4444355	0.600856	Similar to het-6 Heterokaryon incompatibility protein 6, OR allele (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_00776	unitig_2	350175	351324	-	0.275766	0.2713115	0.549652	Protein of unknown function
HWER_00783	unitig_2	368958	376970	-	4.214705	6.267135	8.523965	Similar to treh Trehalase (Dictyostelium discoideum)
HWER_00791	unitig_2	401598	403154	-	0.373735	0.094584	0.0949795	Protein of unknown function
HWER_00808	unitig_2	435881	437276	+	80.9544	51.37065	29.52295	Similar to MRPL44 54S ribosomal protein L44, mitochondrial (Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056))
HWER_00812	unitig_2	444626	446462	+	19.45255	31.54525	41.8953	Similar to SPAC24B11.08c Uncharacterized protein C24B11.08c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00813	unitig_2	450529	451617	+	0.299791	2.441064	3.73149	Similar to adhT Alcohol dehydrogenase (Geobacillus stearothermophilus)
HWER_00817	unitig_2	461949	463408	-	0.5794545	0.4404935	0.3838845	Similar to RHM2 Probable rhamnose biosynthetic enzyme 2 (Arabidopsis thaliana)
HWER_00819	unitig_2	465065	466085	+	5.403035	2.925755	1.679035	Similar to RHM1 Probable rhamnose biosynthetic enzyme 1 (Arabidopsis thaliana)
HWER_00820	unitig_2	466314	468207	-	13.9885	11.516435	9.730085	Similar to TRM82 tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_00823	unitig_2	471396	472175	+	9.565765E-012	2.4674005E-010	7.12944E-010	Protein of unknown function
HWER_00825	unitig_2	476937	478619	+	2.79683	2.112008	0.6020995	Protein of unknown function
HWER_03221	unitig_20	41717	42775	+	4.43459	2.675905	2.131865	Similar to galA Probable arabinogalactan endo-beta-1,4-galactanase A (Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / FGSC A1164 / NRRL 181))
HWER_03228	unitig_20	69288	70246	+	436.898	525.2275	600.848	Similar to UBI1 Polyubiquitin (Candida albicans)
HWER_03235	unitig_20	90529	92423	+	5.993555	14.367695	20.74365	Similar to PAC1 Nuclear distribution protein PAC1 (Coccidioides posadasii (strain C735))
HWER_03236	unitig_20	93239	95194	-	0.434177	1.3140615	2.029685	Similar to het-6 Heterokaryon incompatibility protein 6, OR allele (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_03237	unitig_20	95632	97033	+	268.783	259.9975	223.295	Similar to qcr6 Cytochrome b-c1 complex subunit 6 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03264	unitig_20	172932	173858	-	31.57045	15.76755	12.17515	Similar to bem46 Protein bem46 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03268	unitig_20	180640	182665	-	5.69715	3.714175	2.164385	Protein of unknown function
HWER_03270	unitig_20	189287	190295	+	0.3912483	0.6758118	1.422545	Protein of unknown function
HWER_03273	unitig_20	197287	198330	-	0.175229	0.3929955	0.3515185	Similar to DLH1 Meiotic recombination protein DLH1 (Candida albicans)
HWER_03283	unitig_20	229637	230757	+	73.26675	195.63825	314.8275	Similar to SPBC21C3.19 SDO1-like protein C21C3.19 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03285	unitig_20	234065	235773	+	102.4847	58.0047	28.60695	Similar to ubc11 Ubiquitin-conjugating enzyme E2-20 kDa (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13585	unitig_200	4684	7752	+	32.04815	95.535	154.118	Protein of unknown function
HWER_13589	unitig_200	13360	13708	+	1.5662495	0.5706635	0.360713	Similar to SPBC15C4.04c Uncharacterized amino-acid permease C15C4.04c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13590	unitig_200	13753	15819	-	1.57241	6.426365	10.61395	Similar to DHX35 Probable ATP-dependent RNA helicase DHX35 (Homo sapiens)
HWER_11766	unitig_201	6374	7976	+	13.78585	11.87542	10.24512	Similar to SPAC3A11.03 Uncharacterized protein C3A11.03 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11772	unitig_201	21002	28170	+	2.329075	5.59088	8.376495	Similar to pds5 Sister chromatid cohesion protein pds5 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11776	unitig_201	34758	36330	+	3.56354	3.51719	2.98511	Protein of unknown function
HWER_11780	unitig_201	51010	52007	-	0	0.0334862	0.1344847	Similar to plyD Probable pectate lyase D (Aspergillus terreus (strain NIH 2624 / FGSC A1156))
HWER_11783	unitig_201	62140	64387	+	29.189	30.43855	32.21985	Similar to YEL023C Uncharacterized protein YEL023C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11787	unitig_201	70558	71724	+	2.729855	2.536155	2.345615	Similar to Muconate cycloisomerase 1 (Trichosporon cutaneum)
HWER_11789	unitig_201	74083	75393	-	4.022915	2.789965	1.631505	Protein of unknown function
HWER_10521	unitig_202	29747	31839	-	5.683275	27.110365	43.77345	Similar to acbC 2-epi-5-epi-valiolone synthase (Actinoplanes sp. (strain ATCC 31044 / CBS 674.73 / SE50/110))
HWER_10523	unitig_202	34401	38939	-	7.749705	7.649115	7.253025	Similar to stcW Putative sterigmatocystin biosynthesis monooxygenase stcW (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_10540	unitig_202	78953	79617	-	0.8803165	0.542431	0.1960225	Protein of unknown function
HWER_12313	unitig_203	3556	6022	-	47.85605	107.06655	142.6355	Similar to hxkA Hexokinase (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_12319	unitig_203	18079	19509	+	7.75699	11.316395	15.24865	Protein of unknown function
HWER_11233	unitig_204	10158	10592	+	19.0568	49.0642	73.95125	Similar to SPAC4A8.02c UPF0047 protein C4A8.02c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11238	unitig_204	25664	26943	+	2.20924	2.6611	2.9532	Protein of unknown function
HWER_11242	unitig_204	35435	36685	-	31.32335	20.16985	12.82	Similar to SPAC9G1.08c Uncharacterized hydrolase C9G1.08c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11254	unitig_204	72790	73666	-	13.940945	5.64082	2.31153	Protein of unknown function
HWER_11261	unitig_204	92832	94707	-	4.69046	6.11818	6.034635	Similar to dap D-aminopeptidase (Brucella suis biovar 1 (strain 1330))
HWER_11266	unitig_205	7409	11176	+	1.73901	9.76098	18.74585	Similar to mug190 Meiotically up-regulated gene 190 protein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11272	unitig_205	25954	26792	+	1.86853	1.777975	2.64279	Protein of unknown function
HWER_11274	unitig_205	28678	29658	-	14.37225	28.44735	37.78945	Similar to MRPL16 54S ribosomal protein L16, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11276	unitig_205	36478	37260	+	168.01	194.0095	163.0295	Protein of unknown function
HWER_11279	unitig_205	45855	46799	-	3.27627	1.549284	0.7788685	Similar to ubiE Demethylmenaquinone methyltransferase (Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / SLCC5334))
HWER_11281	unitig_205	49708	50719	-	5.34977	2.960579	0.2900515	Protein of unknown function
HWER_11282	unitig_205	53430	55619	+	0.4461795	0.976394	1.190745	Similar to Fmo5 Dimethylaniline monooxygenase [N-oxide-forming] 5 (Rattus norvegicus)
HWER_11584	unitig_206	36278	39245	-	8.198735	10.02044	12.9543	Similar to SPBC1683.12 Uncharacterized transporter C1683.12 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11588	unitig_206	51761	54852	-	1.396335	3.45963	4.914105	Similar to Rnf216 E3 ubiquitin-protein ligase RNF216 (Mus musculus)
HWER_11600	unitig_206	88300	89145	-	0.3309765	0.555713	0.4055825	Similar to garL 5-keto-4-deoxy-D-glucarate aldolase (Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980))
HWER_12100	unitig_207	1606	5919	+	4.28027	8.58384	12.6057	Protein of unknown function
HWER_12101	unitig_207	7319	10047	+	2.24235	3.518765	5.145605	Similar to amt1 Ammonium transporter 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_12103	unitig_207	10680	13049	+	19.9966	31.20005	38.6188	Similar to cprA NADPH--cytochrome P450 reductase (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_12104	unitig_207	14142	15071	-	0.559543	1.4892415	2.71271	Similar to SPCC550.08 Uncharacterized N-acetyltransferase C550.08 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11198	unitig_208	4560	5714	-	5.46631	6.14979	5.79431	Protein of unknown function
HWER_11210	unitig_208	38628	39402	-	2.860775	4.949975	6.856165	Protein of unknown function
HWER_11668	unitig_209	7061	8703	+	38.5913	70.2323	97.27795	Similar to SPCC965.06 Putative voltage-gated potassium channel subunit beta (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11681	unitig_209	57622	58134	-	4.612315	2.253785	1.82769	Protein of unknown function
HWER_11683	unitig_209	59393	60334	+	13.116955	23.0169	23.81995	Similar to HI_1014 Uncharacterized protein HI_1014 (Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd))
HWER_03019	unitig_21	6421	8856	-	1.91631	7.92107	13.27835	Similar to caf5 Caffeine resistance protein 5 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03040	unitig_21	73341	74423	-	41.75515	33.8912	29.9399	Similar to SPBC1D7.01 Probable prefoldin subunit 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03041	unitig_21	74487	78178	+	7.408955	10.34283	14.0647	Similar to YDC1 Alkaline ceramidase YDC1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_03049	unitig_21	104149	105093	+	22.05265	22.00525	22.67135	Similar to SPAPB2B4.07 Uncharacterized protein PB2B4.07 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03055	unitig_21	120144	120716	-	5.98382	9.725215	13.7656	Protein of unknown function
HWER_03064	unitig_21	145810	147461	+	120.315	89.065	70.03425	Similar to bob1 Probable prefoldin subunit 5 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03065	unitig_21	148259	151504	+	3.52921	16.674965	27.0271	Similar to SPAC5D6.04 Uncharacterized transporter C5D6.04 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03067	unitig_21	156173	158810	+	6.1445	9.470125	12.6513	Similar to prpf31 U4/U6 small nuclear ribonucleoprotein Prp31 (Xenopus laevis)
HWER_03093	unitig_21	233761	236217	-	6.107645	8.283595	10.5751	Similar to trl1 tRNA ligase 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
