#GENEID	CHROM	START	END	STRAND	RPKM0	RPKM10	RPKM20	GENEDESC
HWER_02457	unitig_14	100046	105639	-	3.19535	3.86451	4.871475	Similar to dop1 Protein dopey (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_02468	unitig_14	134369	137785	+	10.840705	14.027355	18.3718	Similar to grhl2 Grainyhead-like protein 2 homolog (Xenopus tropicalis)
HWER_02469	unitig_14	139139	139999	-	30.6087	27.86335	26.5531	Similar to vps71 SWR1 complex subunit vps71 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_02475	unitig_14	152534	153568	-	4.56158	4.21209	3.926475	Protein of unknown function
HWER_02484	unitig_14	185620	188006	-	18.8327	13.5102	11.77255	Similar to SPAC23H3.12c Uncharacterized protein C23H3.12c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_02503	unitig_14	244574	246278	+	4.61543	2.95494	1.285465	Similar to Quercetin 2,3-dioxygenase (Aspergillus japonicus)
HWER_08951	unitig_140	44385	46218	+	8.657495	7.392185	6.41353	Similar to sfc1 Transcription factor tau subunit sfc1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08952	unitig_140	46580	50653	+	19.91675	19.11425	16.59455	Similar to ADE6 Phosphoribosylformylglycinamidine synthase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_08960	unitig_140	75379	76251	+	1.221797	5.557457	10.4667	Similar to cog2 Conserved oligomeric Golgi complex subunit 2 (Dictyostelium discoideum)
HWER_08961	unitig_140	80829	82218	-	18.04175	13.16032	9.77117	Similar to cpsf5 Cleavage and polyadenylation specificity factor subunit 5 (Danio rerio)
HWER_08962	unitig_140	87655	92193	-	3.115005	7.78291	12.4772	Similar to exo2 5'-3' exoribonuclease 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08967	unitig_140	104646	105815	-	4.00704	3.884775	4.991495	Similar to YIH1 Protein IMPACT homolog (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_08969	unitig_140	107518	108774	-	1.23162	1.223055	1.110465	Similar to GAS5 1,3-beta-glucanosyltransferase GAS5 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_08972	unitig_140	117057	117779	+	4.69496	5.137855	4.97584	Protein of unknown function
HWER_08975	unitig_140	121708	123618	-	44.9322	49.99575	51.46635	Similar to SPAC17A5.15c Probable glutamate--tRNA ligase, cytoplasmic (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08976	unitig_140	124059	126092	+	1.439165	1.645945	2.258595	Protein of unknown function
HWER_09573	unitig_141	16385	18223	-	1.54124	1.48498	1.70323	Protein of unknown function
HWER_09576	unitig_141	30677	31528	+	1.97008	1.1627115	0.2097765	Similar to ucpA Oxidoreductase UcpA (Escherichia coli O157:H7)
HWER_09586	unitig_141	64404	66473	-	0.83796	1.25706	1.893615	Similar to asm-2 Sphingomyelin phosphodiesterase 2 (Caenorhabditis elegans)
HWER_09589	unitig_141	71798	72685	-	24.11355	22.18935	19.47215	Similar to Glov_1245 Probable transcriptional regulatory protein Glov_1245 (Geobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 / SZ))
HWER_10181	unitig_142	7453	13361	+	4.244395	5.62299	7.45838	Similar to GDE1 Glycerophosphodiester phosphodiesterase GDE1 (Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056))
HWER_10199	unitig_142	57486	58628	+	31.7623	21.86305	16.05045	Similar to rex4 RNA exonuclease 4 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_10204	unitig_142	63810	64580	+	10.79052	10.54327	13.3201	Similar to Necap2 Adaptin ear-binding coat-associated protein 2 (Rattus norvegicus)
HWER_10205	unitig_142	64676	66073	-	49.8971	40.49125	31.52055	Similar to she9 Sensitive to high expression protein 9 homolog, mitochondrial (Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / FGSC A1164 / NRRL 181))
HWER_10207	unitig_142	67768	73519	+	0.0266088009	0.1501665509	0.2517345	Similar to rad9 Protein rad9 (Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003))
HWER_10212	unitig_142	83147	85507	+	11.49355	8.568895	5.41257	Similar to DBP7 ATP-dependent RNA helicase DBP7 (Coccidioides immitis (strain RS))
HWER_10213	unitig_142	85606	87112	-	16.19835	22.20355	31.24405	Similar to asa1 ASTRA-associated protein 1 (Verticillium alfalfae (strain VaMs.102 / ATCC MYA-4576 / FGSC 10136))
HWER_09956	unitig_143	4266	6638	-	3.408955	7.26089	10.80145	Similar to ucp3 UBA domain-containing protein 3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09960	unitig_143	16731	17393	+	21.2781	28.8791	38.5087	Similar to ade5 Phosphoribosylglycinamide formyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09964	unitig_143	29473	31346	-	7.51972	6.983975	6.196265	Similar to Serine/threonine-protein kinase SRPK (Physarum polycephalum)
HWER_09966	unitig_143	34632	37056	+	37.80705	32.6111	26.44185	Similar to MRPL25 54S ribosomal protein L25, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09969	unitig_143	42908	45092	+	4.19435	3.962895	2.62782	Protein of unknown function
HWER_09986	unitig_143	100409	102075	-	1.1622485	2.4875	2.842685	Similar to PDAT9 Pisatin demethylase (Fusarium solani subsp. pisi)
HWER_09990	unitig_143	111722	114855	-	25.2679	18.2933	15.16235	Protein of unknown function
HWER_09991	unitig_143	111759	113729	+	4.074715E-008	1.0268605E-007	9.41754E-008	Similar to SPAC2E1P5.05 Uncharacterized WD repeat-containing protein C2E1P5.05 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10153	unitig_144	33662	35340	+	2.26619	7.08289	11.54805	Similar to scn1 Cut9-interacting protein scn1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10156	unitig_144	45582	48045	+	32.36355	26.77255	18.96835	Protein of unknown function
HWER_10167	unitig_144	72308	75415	-	1.588095	1.047991	0.5672935	Similar to EXG1 Glucan 1,3-beta-glucosidase (Cochliobolus carbonum)
HWER_12026	unitig_145	52185	53734	+	0.03895795	0.3897527	0.6922745	Protein of unknown function
HWER_12030	unitig_145	62128	63740	+	5.28847	3.124125	2.038275	Similar to plyA Probable pectate lyase A (Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163))
HWER_10695	unitig_146	694	1320	+	0.0005006146	19.5531486496	35.4313	Similar to HBR1 Adenylate kinase isoenzyme 6 homolog HBR1 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_10703	unitig_146	16300	17520	-	0.86783	0.798825	1.010048	Similar to all1319 Putative 2-dehydropantoate 2-reductase (Nostoc sp. (strain PCC 7120 / UTEX 2576))
HWER_10710	unitig_146	28761	30740	+	1.206454E-007	4.014325E-007	4.237485E-007	Similar to AVT1 Vacuolar amino acid transporter 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10717	unitig_146	47056	48642	+	50.2587	41.77305	29.6206	Similar to ATEG_08315 Arginine biosynthesis bifunctional protein ArgJ, mitochondrial (Aspergillus terreus (strain NIH 2624 / FGSC A1156))
HWER_10718	unitig_146	50744	53315	-	21.6827	26.1307	27.44835	Similar to cot-2 Glucan synthesis regulatory protein (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_10725	unitig_146	72630	74387	+	2.3247	5.588225	8.57207	Similar to NIPAL2 NIPA-like protein 2 (Homo sapiens)
HWER_11439	unitig_147	74951	77673	-	4.430985	6.103605	7.48679	Similar to MSC7 Putative aldehyde dehydrogenase-like protein YHR039C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11440	unitig_147	77742	78777	+	43.24365	46.5952	48.0762	Similar to AN8692 Putative peroxiredoxin pmp20 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_11445	unitig_147	92362	95370	+	1.36984	2.28835	3.07786	Protein of unknown function
HWER_09800	unitig_148	11364	12680	+	0.4079595	1.3644285	2.045345	Similar to fap1 L-pipecolate oxidase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09807	unitig_148	39458	41707	+	14.23175	17.3474	17.0724	Similar to acuE Malate synthase, glyoxysomal (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_09809	unitig_148	44263	46580	-	31.942	22.04395	13.43225	Protein of unknown function
HWER_09817	unitig_148	68245	69012	+	16.23115	22.80365	29.08725	Similar to AN7799 Uncharacterized oxidoreductase AN7799 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_09819	unitig_148	72921	73217	-	0	0.0897395	0.2543385	Protein of unknown function
HWER_09826	unitig_148	95103	96135	-	110.48	105.2385	97.6485	Similar to AN8692 Putative peroxiredoxin pmp20 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_09827	unitig_148	96207	98877	+	8.530935	8.56599	8.63327	Similar to MSC7 Putative aldehyde dehydrogenase-like protein YHR039C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09833	unitig_148	109546	110902	-	1.83767	1.78985	2.403965	Protein of unknown function
HWER_09834	unitig_148	111311	112816	+	3.14394	2.792555	2.959725	Similar to nicF Maleamate amidohydrolase (Pseudomonas putida (strain KT2440))
HWER_15543	unitig_149	18191	19879	-	25.75445	17.6047	17.20235	Protein of unknown function
HWER_15545	unitig_149	27079	27462	+	0	4.853105	9.256385	Protein of unknown function
HWER_06085	unitig_15	4787	7597	-	9.72666	10.86625	10.7175	Similar to AN0122 Lon protease homolog 2, peroxisomal (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_06088	unitig_15	18281	21912	+	14.62915	9.424835	5.215255	Similar to URB1 Nucleolar pre-ribosomal-associated protein 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_06092	unitig_15	32867	33976	-	9.73052	7.91703	9.11736	Similar to trm12 tRNA wybutosine-synthesizing protein 2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_06094	unitig_15	35443	38283	-	28.07155	16.369765	6.57717	Similar to dbp10 ATP-dependent RNA helicase dbp10 (Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1))
HWER_06099	unitig_15	57350	58901	+	0.661766	1.3198905	1.83725	Similar to Mss51 Putative protein MSS51 homolog, mitochondrial (Mus musculus)
HWER_06111	unitig_15	94147	96794	-	2.3335505E-009	1.15929205E-008	1.821865E-008	Similar to FIG4 Polyphosphoinositide phosphatase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_06117	unitig_15	107425	108567	+	42.8341	24.67525	17.80915	Similar to rex4 RNA exonuclease 4 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_06121	unitig_15	112329	113348	-	84.37655	52.21875	27.7166	Similar to LIA1 Deoxyhypusine hydroxylase (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_06123	unitig_15	114599	115996	-	37.8826	36.0981	34.99665	Similar to she9 Sensitive to high expression protein 9 homolog, mitochondrial (Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / FGSC A1164 / NRRL 181))
HWER_06125	unitig_15	117704	123458	+	9.97186E-008	0.4444830869	0.8756535	Similar to rad9 Protein rad9 (Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003))
HWER_06131	unitig_15	135620	137121	-	3.65162	4.527475	6.284195	Similar to asa1 ASTRA-associated protein 1 (Aspergillus niger (strain CBS 513.88 / FGSC A1513))
HWER_06144	unitig_15	181800	182924	-	4.45401	4.980975	5.246035	Protein of unknown function
HWER_09683	unitig_150	120	1647	+	6.97439	14.72645	18.25565	Similar to LNP Protein lunapark (Homo sapiens)
HWER_09686	unitig_150	12162	14144	+	8.06224	8.34287	7.62373	Similar to Ephx2 Bifunctional epoxide hydrolase 2 (Rattus norvegicus)
HWER_09708	unitig_150	60770	61897	-	55.53855	53.048	47.2598	Similar to AN2882 Homoserine dehydrogenase (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_09715	unitig_150	83264	84784	+	20.6414	14.03832	8.65734	Similar to SPAC12B10.04 Probable tubulin--tyrosine ligase C12B10.04 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09725	unitig_150	112940	114463	+	14.5805	11.57186	8.60817	Similar to RRP3 ATP-dependent rRNA helicase RRP3 (Ajellomyces capsulatus (strain NAm1 / WU24))
HWER_09727	unitig_150	117533	119005	+	15.67085	17.10765	15.6155	Similar to BCS1 Mitochondrial chaperone BCS1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10760	unitig_151	898	4464	+	3.517795	6.370185	8.87843	Similar to prp22 Pre-mRNA-splicing factor ATP-dependent RNA helicase prp22 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10770	unitig_151	29995	30468	+	18.23095	7.96788	4.21219	Protein of unknown function
HWER_10771	unitig_151	30811	31872	-	23.30635	19.6222	21.74255	Protein of unknown function
HWER_10773	unitig_151	33321	34384	-	17.7918	9.34622	7.140525	Protein of unknown function
HWER_10790	unitig_151	72290	73678	+	6.448455	11.2537	13.26715	Similar to orc5 Origin recognition complex subunit 5 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10793	unitig_151	80791	81864	+	31.13165	30.10325	31.16755	Protein of unknown function
HWER_10796	unitig_151	87143	88991	-	1.97611	1.830835	1.9784	Protein of unknown function
HWER_10800	unitig_151	100470	101582	+	5.26578	14.569295	21.7977	Similar to GCN3 Translation initiation factor eIF-2B subunit alpha (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10309	unitig_152	14768	15914	-	150.7835	98.71795	49.32895	Protein of unknown function
HWER_10318	unitig_152	37514	39775	+	3.415995E-007	0.6613352179	1.93953	Similar to Putative ATPase N2B (Haematobia irritans)
HWER_10332	unitig_152	74724	77156	-	126.73605	61.75915	37.17795	Protein of unknown function
HWER_10339	unitig_152	100954	101442	+	3.52766	2.11914	3.639735	Protein of unknown function
HWER_12453	unitig_153	5129	6580	-	7.636935	4.01168	1.74371	Protein of unknown function
HWER_12466	unitig_153	40056	43880	-	5.355835	7.66922	9.957465	Similar to nit-4 Nitrogen assimilation transcription factor nit-4 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_12474	unitig_153	66149	66764	-	1.428205	0.717122	0.484712	Protein of unknown function
HWER_12478	unitig_153	73606	75081	-	0.599679	1.493402	2.048235	Similar to mmgC Acyl-CoA dehydrogenase (Bacillus subtilis (strain 168))
HWER_14265	unitig_154	33017	33982	+	0.1067887	0.2284682	0.371159	Similar to rex4 RNA exonuclease 4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13604	unitig_155	1716	3540	-	40.98325	35.8362	31.4991	Protein of unknown function
HWER_13611	unitig_155	23772	25586	-	1.247985	1.864495	2.480545	Similar to CMC3 Endoglucanase 3 (Humicola insolens)
HWER_13613	unitig_155	28386	30008	-	2.71276	2.42593	2.210185	Similar to STAUR_4299 Putative epoxide hydrolase (Stigmatella aurantiaca (strain DW4/3-1))
HWER_13621	unitig_155	45419	48342	+	11.61425	8.06127	5.24236	Similar to rskn-2 Putative ribosomal protein S6 kinase alpha-2 (Caenorhabditis elegans)
HWER_13622	unitig_155	46695	48062	-	2.9189205E-006	7.5385025855	14.24555	Similar to PKP2 [Pyruvate dehydrogenase (acetyl-transferring)] kinase 2, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_13624	unitig_155	53278	56054	+	8.83046	7.01961	5.53062	Similar to pmp3 Plasma membrane proteolipid 3 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_12060	unitig_157	48194	52245	+	19.8394	20.8636	21.52995	Similar to epl1 Enhancer of polycomb-like protein 1 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_12061	unitig_157	50712	52193	-	6.71632E-008	4.34126E-007	0.0073241322	Similar to RKM4 Ribosomal N-lysine methyltransferase 4 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_12062	unitig_157	52375	55109	-	7.69454	5.69156	5.17438	Similar to bioC2 Malonyl-[acyl-carrier protein] O-methyltransferase 2 (Ilyobacter polytropus (strain DSM 2926 / CuHBu1))
HWER_12068	unitig_157	73749	75568	+	2.12837	2.520495	2.851115	Similar to colgalt1-a Procollagen galactosyltransferase 1-A (Xenopus laevis)
HWER_11091	unitig_158	59686	61764	+	3.5465561958	3.7255975	0.1790789036	Similar to aacs Acetoacetyl-CoA synthetase (Danio rerio)
HWER_13794	unitig_16	19695	20402	-	7.112785	21.19048	31.9973	Similar to yae1 Uncharacterized protein yae1 (Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1))
HWER_13801	unitig_16	35123	36849	-	31.9075	28.7673	26.4385	Similar to SPAC22A12.10 Uncharacterized CDP-alcohol phosphatidyltransferase class-I family protein C22A12.10 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13804	unitig_16	44448	50983	+	8.631375	8.494115	9.11008	Similar to tea1 Tip elongation aberrant protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09535	unitig_162	23944	29108	+	7.63902	16.355315	23.3152	Similar to YNL010W Uncharacterized phosphatase YNL010W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09536	unitig_162	27385	31188	-	0.878852	2.603197	4.405905	Similar to avnA Averantin hydroxylase (Aspergillus parasiticus)
HWER_09555	unitig_162	79781	82921	-	4.67319	3.26067	2.007885	Similar to nit-4 Nitrogen assimilation transcription factor nit-4 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_09557	unitig_162	86413	88023	-	16.2217	19.19305	20.86495	Similar to iec1 INO80 complex subunit 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09568	unitig_162	113307	115508	+	1.2565765	5.907715	8.93422	Similar to mal1 Alpha-glucosidase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09569	unitig_162	118820	119092	+	24.1918	13.1724725	0.7346525	Protein of unknown function
HWER_09570	unitig_162	119238	120173	-	63.38045	40.25655	30.61555	Protein of unknown function
HWER_10662	unitig_163	8241	11222	-	0.3181215	0.515186	0.960678	Similar to YGL114W Putative oligopeptide transporter YGL114W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10666	unitig_163	21043	21987	+	16.3895	17.03145	16.56025	Similar to SPBC3H7.07c Probable phosphoserine phosphatase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10668	unitig_163	24161	25327	+	26.94515	28.38445	29.24245	Similar to SPAC688.09 Uncharacterized mitochondrial carrier C688.09 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10673	unitig_163	37979	40551	+	184.2075	121.8472	78.94225	Protein of unknown function
HWER_10942	unitig_164	13651	16517	+	1.385285	2.0026	3.020285	Similar to lap2 Probable leucine aminopeptidase 2 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_10948	unitig_164	42931	44235	-	5.00207	16.72415	25.29975	Similar to Os05g0125500 Isovaleryl-CoA dehydrogenase, mitochondrial (Oryza sativa subsp. japonica)
HWER_10951	unitig_164	49420	55548	+	9.54098	8.696045	8.25684	Similar to rgf3 Rho1 guanine nucleotide exchange factor 3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13217	unitig_165	14065	16418	-	0.128747	0.2323315	0.257285	Protein of unknown function
HWER_13226	unitig_165	49551	51275	-	0.286265	0.395752	0.565813	Protein of unknown function
HWER_13229	unitig_165	57366	58667	+	2.942	17.2405	29.2144	Protein of unknown function
HWER_11378	unitig_166	2128	5097	-	6.4159	4.81132	4.44732	Similar to dbp6 ATP-dependent RNA helicase dbp6 (Aspergillus niger (strain CBS 513.88 / FGSC A1513))
HWER_11395	unitig_166	47501	51436	-	26.12685	20.6786	16.59265	Similar to elo-3 Putative fatty acid elongation protein 3 (Caenorhabditis elegans)
HWER_11403	unitig_166	66182	67507	-	7.272075	6.678345	3.296885	Similar to gatA2 Glutamyl-tRNA(Gln) amidotransferase subunit A 2 (Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787))
HWER_09757	unitig_167	86521	88015	-	0.1967285	1.5836565	2.58031	Similar to estB Esterase EstB (Burkholderia gladioli)
HWER_09358	unitig_168	5826	6935	+	0	0.267096	0.54572	Protein of unknown function
HWER_09371	unitig_168	83469	84293	+	27.1988	16.0751	10.71025	Protein of unknown function
HWER_09374	unitig_168	96011	97714	+	0.635438	0.316788	0.371409	Similar to het-6 Heterokaryon incompatibility protein 6, OR allele (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_09381	unitig_168	126103	126822	-	3.56915	15.357395	26.25175	Similar to hut1 UDP-galactose transporter homolog 1 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_10808	unitig_169	20536	21890	+	2.205915	1.796775	1.639035	Similar to penDE Acyl-coenzyme A:6-aminopenicillanic-acid-acyltransferase 40 kDa form (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_10830	unitig_169	86835	89135	+	10.19948	7.59177	8.103855	Similar to utp25 U3 small nucleolar RNA-associated protein 25 (Talaromyces stipitatus (strain ATCC 10500 / CBS 375.48 / QM 6759 / NRRL 1006))
HWER_02725	unitig_17	33	1409	+	6.06131	4.18575	1.747505	Similar to Mtf1 Metal regulatory transcription factor 1 (Mus musculus)
HWER_02729	unitig_17	12232	13059	+	8.982815	17.912895	24.50365	Similar to tiprl TIP41-like protein (Xenopus tropicalis)
HWER_02734	unitig_17	20622	21353	+	65.0775	59.30545	46.71225	Similar to ura-5 Orotate phosphoribosyltransferase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_02737	unitig_17	30325	35714	+	8.91528	9.129895	10.4934	Protein of unknown function
HWER_02743	unitig_17	47127	47642	-	1.807475	2.892545	2.181095	Protein of unknown function
HWER_02754	unitig_17	75063	76910	+	9.09865	11.663125	13.36315	Similar to VPS36 Vacuolar protein-sorting-associated protein 36 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_02757	unitig_17	82592	84134	-	0.43353	0.9233965	1.71518	Protein of unknown function
HWER_02766	unitig_17	124471	124938	-	9.388515	17.359415	24.903	Protein of unknown function
HWER_02768	unitig_17	128502	130951	-	16.5089	13.46895	12.05625	Similar to akr1 Palmitoyltransferase akr1 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_02773	unitig_17	143424	145317	+	18.246	22.4422	27.27135	Similar to PAA1 Polyamine N-acetyltransferase 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_02775	unitig_17	148620	150631	+	10.53995	10.68285	11.0291	Similar to SPAC1687.19c Probable queuine tRNA-ribosyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_02776	unitig_17	151279	152565	-	46.34715	40.6495	37.80445	Similar to CDC73 Cell division control protein 73 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_02778	unitig_17	160590	162241	+	13.9911	9.524645	4.53113	Similar to xecD 2-(R)-hydroxypropyl-CoM dehydrogenase (Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2))
HWER_02779	unitig_17	162771	164746	+	1.41922	1.571605	1.75825	Protein of unknown function
HWER_02792	unitig_17	203172	204727	-	2.093915	3.409995	4.444435	Similar to tfdFI Maleylacetate reductase 1 (Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197))
HWER_02797	unitig_17	213933	215921	+	25.2876	39.48795	46.0125	Similar to URA9 Dihydroorotate dehydrogenase (quinone), mitochondrial (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_02801	unitig_17	228691	229395	-	1.2986235	3.8694485	7.135255	Protein of unknown function
HWER_02804	unitig_17	234173	237984	+	306.39	178.70131	5.384335	Protein of unknown function
HWER_02806	unitig_17	239993	240721	+	6.946615	21.453535	35.44065	Similar to tim21 Mitochondrial import inner membrane translocase subunit tim21 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_02812	unitig_17	250815	252984	-	67.84995	46.75165	38.5981	Protein of unknown function
HWER_02821	unitig_17	275017	278344	-	0.400151	13.345516	23.7335	Similar to zas1 Zinc finger protein zas1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_02826	unitig_17	287017	288297	+	12.6785	18.5739	22.33285	Similar to ygbJ Uncharacterized oxidoreductase YgbJ (Escherichia coli (strain K12))
HWER_10383	unitig_170	18013	19926	+	19.88805	14.90165	13.2303	Similar to SAS10 Something about silencing protein 10 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10398	unitig_170	66240	68541	-	7.034675	3.885165	2.385435	Similar to SPBC1683.12 Uncharacterized transporter C1683.12 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10404	unitig_170	80114	83020	+	1.09293	1.428755	1.714285	Similar to GAL4 Regulatory protein GAL4 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10405	unitig_170	81258	84452	-	1.006735	1.200565	1.16684	Similar to LAC12 Lactose permease (Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37))
HWER_10412	unitig_170	108573	109409	+	0.3546005	3.357572	6.53594	Protein of unknown function
HWER_09915	unitig_171	326	2428	-	16.51505	10.182645	7.0713	Similar to MPP10 U3 small nucleolar RNA-associated protein MPP10 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09917	unitig_171	4591	5511	-	33.3164	47.18765	50.97645	Similar to MRPL9 54S ribosomal protein L9, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09921	unitig_171	17133	17665	-	0	0	0	Protein of unknown function
HWER_09924	unitig_171	25807	28580	+	15.82455	23	29.5931	Protein of unknown function
HWER_09931	unitig_171	45446	46504	+	88.0558	61.9779	39.24035	Similar to MRPL40 54S ribosomal protein L40, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09936	unitig_171	66083	67634	+	9.83148	8.23926	5.04984	Protein of unknown function
HWER_09940	unitig_171	74690	79679	-	2.05742	2.34259	2.56565	Similar to YEL023C Uncharacterized protein YEL023C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09947	unitig_171	91136	93123	-	18.5888	13.31249	8.268745	Protein of unknown function
HWER_09770	unitig_172	14457	15539	-	29.0035	25.4527	26.0853	Similar to ATP25 ATPase synthesis protein 25, mitochondrial (Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell))
