#GENEID	CHROM	START	END	STRAND	RPKM0	RPKM10	RPKM20	GENEDESC
HWER_10461	unitig_177	75641	77113	-	0.7906007768	6.95035	11.60995	Similar to bah Acetyl-hydrolase (Streptomyces hygroscopicus)
HWER_10463	unitig_177	79691	81151	+	1.007407	5.558612	9.89507	Similar to SPAC227.19c Uncharacterized protein C227.19c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10470	unitig_177	99789	102011	-	7.45981	12.83497	18.6763	Similar to vps902 Vacuolar protein sorting-associated protein 9b (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11103	unitig_178	13152	14660	-	20.12955	20.6601	17.7453	Similar to ask1 DASH complex subunit ask1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10220	unitig_179	5924	7003	+	17.44005	20.94765	25.3768	Similar to sed5 Integral membrane protein sed5 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10221	unitig_179	7589	8704	-	27.977	19.40205	13.98565	Similar to CAB2 Phosphopantothenate--cysteine ligase CAB2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10223	unitig_179	13019	16054	+	1.93036	1.83432	2.667065	Protein of unknown function
HWER_10229	unitig_179	29919	31890	+	37.1272	27.40005	13.45065	Similar to FCR3 Fluconazole resistance protein 3 (Candida albicans)
HWER_10231	unitig_179	37821	39776	+	0.792048	0.949676	1.065927	Similar to BACOVA_02654 Non-reducing end alpha-L-arabinofuranosidase BoGH43A (Bacteroides ovatus (strain ATCC 8483 / DSM 1896 / JCM 5824 / NCTC 11153))
HWER_10232	unitig_179	40452	42455	-	3.542415	2.616285	2.47504	Protein of unknown function
HWER_10235	unitig_179	48159	50175	+	6.251925	8.03183	8.291475	Similar to atg29 Autophagy-related protein 29 (Penicillium chrysogenum (strain ATCC 28089 / DSM 1075 / Wisconsin 54-1255))
HWER_10241	unitig_179	60113	65327	-	1.81246	1.80429	1.77064	Similar to lacc Laccase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_10253	unitig_179	90600	92062	+	0.7013615	34.1837265	56.59705	Similar to yhdF Uncharacterized oxidoreductase YhdF (Bacillus subtilis (strain 168))
HWER_01911	unitig_18	204	1412	+	10.687395	15.54325	18.82625	Similar to CHI4 Endochitinase PR4 (Phaseolus vulgaris)
HWER_01912	unitig_18	2453	4161	-	17.2396	15.48035	16.47155	Similar to SPAC823.11 Dihydrosphingosine 1-phosphate phosphatase C823.11 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01913	unitig_18	4627	6697	+	59.7826	40.27625	27.37335	Similar to rhoC GTP-binding protein rhoC (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_01920	unitig_18	38208	39555	+	0.0618605531	0.1673490531	0.397009	Protein of unknown function
HWER_01921	unitig_18	39081	42914	-	0.550649	3.0423535	4.864145	Protein of unknown function
HWER_01928	unitig_18	88537	89808	-	25.9884	32.1694	33.5898	Similar to LEU5 Mitochondrial carrier protein LEU5 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01930	unitig_18	95583	101579	+	3.64969	4.640975	4.892855	Similar to cdc11 Septation initiation network scaffold protein cdc11 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01940	unitig_18	121424	122858	-	2.280315	2.704305	3.46407	Similar to CCNB1IP1 E3 ubiquitin-protein ligase CCNB1IP1 (Homo sapiens)
HWER_01946	unitig_18	142759	144993	-	0.4058385	1.007514	1.877235	Similar to Senp1 Sentrin-specific protease 1 (Mus musculus)
HWER_01948	unitig_18	149179	150953	+	266.71	162.0265	105.5895	Similar to SPAC22H10.02 Uncharacterized protein C22H10.02 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01962	unitig_18	182916	185202	-	30.831	29.86605	24.7741	Similar to pep1 Aspartic protease pep1 (Aspergillus oryzae (strain ATCC 42149 / RIB 40))
HWER_01966	unitig_18	194468	197011	+	7.01523	9.051875	9.9578	Similar to SERP2049 Uncharacterized oxidoreductase SERP2049 (Staphylococcus epidermidis (strain ATCC 35984 / RP62A))
HWER_01978	unitig_18	231458	232486	+	0.1416085	0.192469	0.1397745	Similar to NMRAL1 NmrA-like family domain-containing protein 1 (Gallus gallus)
HWER_01983	unitig_18	244115	251455	+	11.9048	12.02555	11.16865	Similar to GPHN Gephyrin (Homo sapiens)
HWER_10834	unitig_180	1	867	-	0.1966105	0.4993745	1.2343445	Similar to YY2 Transcription factor YY2 (Homo sapiens)
HWER_10838	unitig_180	8290	9798	+	1.30463	0.608192	0.2669045	Similar to Acel_0614 Endoglucanase E1 (Acidothermus cellulolyticus (strain ATCC 43068 / 11B))
HWER_10845	unitig_180	26851	28463	-	2.42036	3.41374	4.236535	Similar to Rad51c DNA repair protein RAD51 homolog 3 (Mus musculus)
HWER_10858	unitig_180	57050	60883	+	1.092975	3.880595	7.14647	Similar to UGT80A2 Sterol 3-beta-glucosyltransferase UGT80A2 (Arabidopsis thaliana)
HWER_10861	unitig_180	63751	64574	+	1.30158	0.9988165	0.67662	Similar to srr Probable serine racemase (Dictyostelium discoideum)
HWER_14537	unitig_181	31211	32818	+	1.230855	1.269225	1.443495	Similar to PHOT2 Phototropin-2 (Oryza sativa subsp. japonica)
HWER_14539	unitig_181	38874	40708	-	89.00885	78.0327	72.26405	Similar to slp1 WD repeat-containing protein slp1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10748	unitig_182	73411	76377	-	130.3005	111.618	99.5101	Similar to nimE G2/mitotic-specific cyclin-B (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_10749	unitig_182	76302	77833	+	109.28	85.7191	65.4484	Similar to RML2 54S ribosomal protein RML2, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10754	unitig_182	91587	92546	+	23.93875	36.1524	44.7906	Similar to sec13 Protein transport protein sec13 (Aspergillus niger (strain CBS 513.88 / FGSC A1513))
HWER_13571	unitig_183	14381	16187	-	4.177135	3.151015	1.685685	Similar to qutD Quinate permease (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_13576	unitig_183	30519	32887	+	3.706365	7.97868	12.64945	Protein of unknown function
HWER_13580	unitig_183	43386	47963	-	16.1182	16.9428	14.2082	Similar to PAO4 Probable polyamine oxidase 4 (Arabidopsis thaliana)
HWER_13582	unitig_183	51262	51659	-	0.83998	1.933355	2.81502	Similar to betA Oxygen-dependent choline dehydrogenase (Chromohalobacter salexigens (strain DSM 3043 / ATCC BAA-138 / NCIMB 13768))
HWER_10038	unitig_184	19054	21231	-	9.006535	6.85023	3.560235	Protein of unknown function
HWER_10045	unitig_184	47677	50531	+	9.41428E-008	1.1694050524	2.39956	Similar to COG3 Conserved oligomeric Golgi complex subunit 3 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10067	unitig_184	108470	110076	+	202.4785	129.51665	93.4867	Similar to SNOG_15727 Eukaryotic translation initiation factor 3 subunit K (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_10069	unitig_184	111892	114158	+	1.16915	5.646005	9.90332	Similar to SRO7 Lethal(2) giant larvae protein homolog SRO7 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_13728	unitig_185	40835	42259	-	0.482572	0.5895345	0.4539205	Protein of unknown function
HWER_10972	unitig_186	5738	7284	+	2.359315	10.34647	18.20405	Protein of unknown function
HWER_10997	unitig_186	79983	81284	-	0.161982	0.3996825	0.757407	Protein of unknown function
HWER_11801	unitig_187	17148	19688	-	9.343235	9.39471	8.03803	Similar to CYP52A12 Cytochrome P450 52A12 (Debaryomyces hansenii)
HWER_11810	unitig_187	47543	50990	+	0.561099	0.4967505	0.47534	Similar to lacB Probable beta-galactosidase B (Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / FGSC A1164 / NRRL 181))
HWER_11813	unitig_187	56524	59088	+	133.425	72.15235	39.86225	Similar to nop58 Nucleolar protein 58 (Botryotinia fuckeliana (strain B05.10))
HWER_11471	unitig_188	76089	77726	-	0.5664935	0.1701325	0.1774355	Similar to mtr N amino acid transport system protein (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_11478	unitig_188	94852	96155	+	65.3494	62.78295	64.9513	Protein of unknown function
HWER_11513	unitig_189	12677	13549	+	9.29581	19.26506	26.43035	Protein of unknown function
HWER_11524	unitig_189	42445	44650	-	2.53117	2.619015	1.9187	Similar to pepB Aspartic protease pepB (Penicillium janthinellum)
HWER_11527	unitig_189	49318	52264	-	10.82849	5.52508	2.904055	Similar to SNOG_10522 Neutral protease 2 homolog SNOG_10522 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_11537	unitig_189	78200	79978	+	1.1922815	1.775105	1.717605	Similar to SPAC14C4.07 Uncharacterized membrane protein C14C4.07 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11539	unitig_189	84768	85584	-	11.339725	10.515125	11.6423	Similar to MIMI_R707 Uncharacterized protein R707 (Acanthamoeba polyphaga mimivirus)
HWER_03315	unitig_19	49480	50610	-	0.469278	0.793855	1.40183	Protein of unknown function
HWER_03317	unitig_19	54301	56166	-	0.456962	0.609966	0.8625465	Protein of unknown function
HWER_03320	unitig_19	61340	62392	-	1.3306955	0.9752405	1.508	Similar to DDB_G0283291 Probable iron/ascorbate oxidoreductase DDB_G0283291 (Dictyostelium discoideum)
HWER_03337	unitig_19	113665	118336	-	0.337014	1.4480685	2.445965	Protein of unknown function
HWER_03338	unitig_19	118696	120109	+	60.1224	48.58975	36.0637	Similar to CDC31 Cell division control protein 31 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_03349	unitig_19	152182	153912	+	1.676235	1.135805	0.5969285	Protein of unknown function
HWER_03354	unitig_19	171061	173447	+	0.316877	0.404386	0.4522275	Similar to aphA Acid phosphatase (Aspergillus ficuum)
HWER_03373	unitig_19	237349	238912	+	0.315838	0.3024645	0.3622175	Protein of unknown function
HWER_03374	unitig_19	239844	241724	+	0.7274785	0.522786	0.373173	Similar to SPAPB24D3.02c Uncharacterized amino-acid permease PB24D3.02c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03375	unitig_19	241896	243603	-	0.1755099	0.4003225	0.5240955	Similar to lox L-amino-acid oxidase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_15326	unitig_190	7274	8725	+	5.525745	7.52975	10.071125	Protein of unknown function
HWER_15332	unitig_190	21388	22608	-	6.581415	15.05533	20.78585	Similar to Os05g0125500 Isovaleryl-CoA dehydrogenase, mitochondrial (Oryza sativa subsp. japonica)
HWER_11642	unitig_191	12114	13936	-	0.0675269	0.2659034	0.531543	Similar to TPO4 Polyamine transporter 4 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11650	unitig_191	38853	42449	+	37.45255	35.17175	33.4921	Similar to ISW2 ISWI chromatin-remodeling complex ATPase ISW2 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_13643	unitig_192	1188	4284	-	21.9714	31.09705	34.81995	Similar to SPAC17C9.06 SAM50-like protein SPAC17C9.06 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13652	unitig_192	26761	29556	-	5.523285	8.95548	12.7492	Similar to Folh1 Glutamate carboxypeptidase 2 (Rattus norvegicus)
HWER_13653	unitig_192	31765	33518	+	0.7161635	1.248985	1.27439	Protein of unknown function
HWER_13658	unitig_192	51936	52370	-	0	0	0.03787745	Similar to AO090005000447 2,3-dihydroxybenzoate decarboxylase (Aspergillus oryzae (strain ATCC 42149 / RIB 40))
HWER_09283	unitig_193	32772	34709	+	3.60332	3.709995	4.64125	Similar to DUS1 tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)] (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09650	unitig_194	11040	13082	+	12.67835	15.0453	16.198	Similar to mss116 ATP-dependent RNA helicase mss116, mitochondrial (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_09657	unitig_194	33574	35756	-	0.456722	0.1671986	0.08734465	Similar to exo I Beta-hexosaminidase (Vibrio furnissii)
HWER_09664	unitig_194	61551	63008	-	1.1042955	1.5644155	2.260515	Similar to codA Cytosine deaminase (Escherichia coli (strain K12))
HWER_09666	unitig_194	66957	69294	+	5.149195	6.19099	7.35202	Similar to PHR2 pH-responsive protein 2 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_10587	unitig_195	258	1294	+	4.42194	3.634715	3.51565	Similar to elp2 Elongator complex protein 2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10593	unitig_195	12792	14268	+	0.4967115	0.7155915	0.5880595	Similar to HGT1 High-affinity glucose transporter (Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37))
HWER_11488	unitig_196	23860	24924	-	2.18247	13.30947	20.74805	Similar to qa-4 3-dehydroshikimate dehydratase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_11489	unitig_196	25301	27735	+	98.6502	95.4246	93.5826	Similar to ARO3 Phospho-2-dehydro-3-deoxyheptonate aldolase, phenylalanine-inhibited (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11494	unitig_196	40008	41762	-	1.220115	2.18149	3.12947	Protein of unknown function
HWER_11499	unitig_196	57729	59672	-	4.208795	5.799385	8.11936	Similar to mug71 Diphthine--ammonia ligase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11500	unitig_196	60713	62402	+	1.2958195	0.9703395	0.970278	Protein of unknown function
HWER_11508	unitig_196	80872	82080	-	4.65934	2.546505	1.681395	Similar to mug136 Meiotically up-regulated gene 136 protein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11172	unitig_197	28699	34977	+	5.43023	7.342425	9.076635	Protein of unknown function
HWER_11192	unitig_197	80546	81877	-	4.910835	22.487835	36.96295	Similar to NRG1 Transcriptional regulator NRG1 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_11195	unitig_197	92904	94933	-	1720.695	991.16	625.5725	Similar to cpc-1 Cross-pathway control protein 1 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_10479	unitig_198	10437	12294	+	1730.255	1069.4965	551.7495	Similar to rpl-7 60S ribosomal protein L7 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_10481	unitig_198	15002	16732	-	1.945295	1.705185	1.496235	Protein of unknown function
HWER_10486	unitig_198	30110	33448	-	18.1997	19.00785	17.1199	Similar to SPAC664.02c Probable actin-related protein 8 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10496	unitig_198	53310	56394	-	40.0344	50.0667	52.3195	Similar to SPAC17C9.06 SAM50-like protein SPAC17C9.06 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10504	unitig_198	78600	81401	-	6.07244	7.80298	10.129115	Similar to Naalad2 N-acetylated-alpha-linked acidic dipeptidase 2 (Mus musculus)
HWER_10505	unitig_198	83813	85413	+	1.219572	1.40802	1.25715	Protein of unknown function
HWER_12398	unitig_199	2170	4245	+	1.800015	3.83247	5.11774	Similar to xyn10D-fae1A Endo-1,4-beta-xylanase/feruloyl esterase (Prevotella ruminicola (strain ATCC 19189 / JCM 8958 / 23))
HWER_12410	unitig_199	36494	39962	-	18.0273	25.2215	30.63325	Similar to AAP1 Alanine/arginine aminopeptidase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_12411	unitig_199	40198	40644	-	81.7867	57.9075	41.7353	Protein of unknown function
HWER_12417	unitig_199	57107	58690	-	5.571945	9.627535	11.2941	Similar to CYB2 Cytochrome b2, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_12419	unitig_199	66083	69662	+	9.18216	5.815	3.262145	Similar to tsc2 Tuberous sclerosis 2 protein homolog (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00659	unitig_2	133	5039	-	0.6737295	5.604774	9.0958	Similar to MDN1 Midasin (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00665	unitig_2	20956	22068	+	9.26583E-007	2.1073605763	4.10535	Similar to ddh D-2-hydroxyacid dehydrogenase (Haloferax mediterranei (strain ATCC 33500 / DSM 1411 / JCM 8866 / NBRC 14739 / NCIMB 2177 / R-4))
HWER_00673	unitig_2	46711	48266	-	42.15935	44.26105	45.5814	Similar to hts1 Histidine--tRNA ligase, mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00687	unitig_2	86749	88299	+	1.06447	1.02432	1.450835	Similar to het-6 Heterokaryon incompatibility protein 6, OR allele (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_00689	unitig_2	92998	95794	+	3.819795	8.06932	11.9221	Similar to bna1 3-hydroxyanthranilate 3,4-dioxygenase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_00692	unitig_2	103882	104920	+	0.755049	0.857134	1.5415	Similar to Tpet_0637 Extracellular endo-alpha-(1->5)-L-arabinanase (Thermotoga petrophila (strain RKU-1 / ATCC BAA-488 / DSM 13995))
HWER_00698	unitig_2	124225	126318	+	10.237525	15.861025	22.23795	Similar to SPBC16A3.17c Uncharacterized MFS-type transporter C16A3.17c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00709	unitig_2	160699	164622	+	6.24024	7.92234	10.074865	Similar to pmd1 Leptomycin B resistance protein pmd1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00724	unitig_2	202863	204368	+	9.130435	9.07191	7.97866	Similar to attM N-acyl homoserine lactonase AttM (Rhizobium leguminosarum bv. viciae (strain 3841))
HWER_00725	unitig_2	204238	205406	-	3.894285	2.71007	1.264835	Similar to Putative endoglucanase type F (Fusarium oxysporum)
HWER_00726	unitig_2	206479	209586	-	9.8578	8.35313	8.503345	Similar to lcl3 Probable endonuclease lcl3 (Botryotinia fuckeliana (strain B05.10))
HWER_00732	unitig_2	223399	225750	+	6.61707	11.53433	17.30325	Similar to CDC1 Cell division control protein 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00758	unitig_2	292886	296728	+	8.566115	9.56174	10.059305	Similar to fft2 ATP-dependent helicase fft2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00759	unitig_2	297065	303195	-	28.22395	30.64745	29.68255	Similar to sec9 Protein transport protein sec9 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00764	unitig_2	311248	313514	+	43.3612	41.48665	37.6348	Similar to RNF167 E3 ubiquitin-protein ligase RNF167 (Homo sapiens)
HWER_00765	unitig_2	313836	318158	+	133.079	101.60465	50.61	Similar to arg4 Carbamoyl-phosphate synthase arginine-specific large chain (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00771	unitig_2	338395	341922	-	4.877015	6.276635	8.380595	Similar to YFL034W Uncharacterized membrane protein YFL034W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00774	unitig_2	345380	347834	+	18.33705	30.01855	40.5663	Similar to SPAC23C11.06c Uncharacterized protein C23C11.06c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00775	unitig_2	348049	349218	-	16.2426	36.11835	52.3258	Similar to tvp38 Golgi apparatus membrane protein tvp38 (Botryotinia fuckeliana (strain B05.10))
HWER_00780	unitig_2	361727	363797	-	25.2707	17.6181	11.7204	Similar to SPBC21B10.07 Probable glycosidase C21B10.07 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00785	unitig_2	379897	380487	-	82.42945	112.3371	128.2785	Similar to YHR122W MIP18 family protein YHR122W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00786	unitig_2	381491	384254	+	32.60405	43.86195	50.48785	Similar to SPAC105.03c Uncharacterized transcriptional regulatory protein C105.03c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00803	unitig_2	425295	426696	+	59.7784	67.9989	73.03365	Similar to SPAC644.05c Probable deoxyuridine 5'-triphosphate nucleotidohydrolase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00806	unitig_2	434570	435388	-	26.1761	34.483	34.56715	Protein of unknown function
HWER_00824	unitig_2	474616	475633	-	0.7597255	0.5619025	0.4082005	Similar to APO1 Aromatic peroxygenase (Agrocybe aegerita)
HWER_00828	unitig_2	486119	487532	-	3.42087	11.99011	18.8758	Similar to PCD1 Peroxisomal coenzyme A diphosphatase 1, peroxisomal (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_03211	unitig_20	15702	18347	+	7.28684	8.244415	9.21804	Protein of unknown function
HWER_03213	unitig_20	25937	26989	+	4.49283	5.04654	5.613555	Similar to pcbC Isopenicillin N synthase (Streptomyces griseus)
HWER_03216	unitig_20	32146	34011	+	0.329932	0.7326835	1.0049165	Protein of unknown function
HWER_03224	unitig_20	50609	51553	-	15.103825	22.3547	23.27545	Similar to ddh D-2-hydroxyacid dehydrogenase (Haloferax mediterranei (strain ATCC 33500 / DSM 1411 / JCM 8866 / NBRC 14739 / NCIMB 2177 / R-4))
HWER_03232	unitig_20	76856	79923	-	0.6759725	0.4165305	0.3276235	Similar to bglG Probable beta-glucosidase G (Aspergillus oryzae (strain ATCC 42149 / RIB 40))
HWER_03234	unitig_20	86526	89993	-	39.7478	27.6797	19.5495	Similar to alp14 Spindle pole body component alp14 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03242	unitig_20	108696	110579	-	2.72072	1.470783	0.5353015	Similar to SPBC15C4.04c Uncharacterized amino-acid permease C15C4.04c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03250	unitig_20	128507	129670	+	10.060975	22.2833	33.7925	Similar to SPAC4D7.04c Uncharacterized protein C4D7.04c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03256	unitig_20	140580	141827	-	0.424518	0.424518	0.0375348	Similar to gnl Gluconolactonase (Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4))
HWER_03276	unitig_20	203342	207255	+	7.711	10.28193	12.6748	Similar to ALDH10A8 Betaine aldehyde dehydrogenase 1, chloroplastic (Arabidopsis thaliana)
HWER_03281	unitig_20	224759	225613	-	3.650995	7.725965	10.37007	Similar to alaS Alanine--tRNA ligase (Methanosphaera stadtmanae (strain ATCC 43021 / DSM 3091 / JCM 11832 / MCB-3))
HWER_03286	unitig_20	236815	238844	-	0.42531555	0.16535255	0.247174	Similar to SPAC2H10.01 Uncharacterized transcriptional regulatory protein C2H10.01 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03291	unitig_20	256031	258661	-	10.66536	11.55766	14.1085	Similar to RMD8 Sporulation protein RMD8 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_03295	unitig_20	265641	267023	+	7.52691	9.644695	13.7184	Protein of unknown function
HWER_13584	unitig_200	518	3656	-	14.42655	14.25755	13.42345	Similar to sfh1 Chromatin structure-remodeling complex subunit sfh1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11763	unitig_201	531	954	+	27.74685	21.4198	15.60145	Protein of unknown function
HWER_11770	unitig_201	17261	18535	-	7.244435E-009	0.0287167554	0.37094125	Similar to nic1 High-affinity nickel transport protein nic1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11773	unitig_201	28612	32169	-	16.94145	9.6039	5.66231	Similar to SPAPB24D3.02c Uncharacterized amino-acid permease PB24D3.02c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11782	unitig_201	60650	61985	+	3.09843	2.7372135	0.3599945	Protein of unknown function
HWER_11788	unitig_201	72205	73974	-	32.33605	18.55415	11.84925	Protein of unknown function
HWER_10511	unitig_202	4232	5874	-	173.4265	166.752	153.759	Similar to ARO3 Phospho-2-dehydro-3-deoxyheptonate aldolase, phenylalanine-inhibited (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10513	unitig_202	6257	7321	+	0.0836376808	10.0499375	15.14385	Similar to qa-4 3-dehydroshikimate dehydratase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_10524	unitig_202	39664	41613	-	1.4081425	2.6914875	4.805405	Similar to mug71 Diphthine--ammonia ligase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10530	unitig_202	52172	53980	-	29.3018	33.1831	34.87865	Similar to YER130C Zinc finger protein YER130C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10533	unitig_202	62828	64047	-	5.37843	2.41413	1.265345	Similar to mug136 Meiotically up-regulated gene 136 protein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10538	unitig_202	75958	77397	+	9.608185	16.475235	22.50305	Similar to DDB_G0270104 Probable NADH dehydrogenase (Dictyostelium discoideum)
HWER_10551	unitig_202	104008	104912	+	5.120355	4.49057	3.053805	Similar to Hpgd 15-hydroxyprostaglandin dehydrogenase [NAD(+)] (Mus musculus)
HWER_10552	unitig_202	104906	107301	-	4.083725	6.28817	8.384235	Similar to BNA2 Indoleamine 2,3-dioxygenase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_12310	unitig_203	89	633	-	1.30015	4.08698	7.25312	Similar to mft1 THO complex subunit mft1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_12314	unitig_203	5794	6801	+	649.7765	497.2545	371.545	Similar to INH1 ATPase inhibitor, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_12329	unitig_203	54532	55600	-	3.991885	10.92376	16.7763	Similar to fabG 3-oxoacyl-[acyl-carrier-protein] reductase FabG (Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099))
HWER_12333	unitig_203	64513	64847	+	1.820995	4.400715	7.164815	Protein of unknown function
HWER_11227	unitig_204	930	1073	+	12.76595	0	3.67759	Protein of unknown function
HWER_11241	unitig_204	29705	32150	+	55.69405	51.94945	46.11265	Protein of unknown function
HWER_11243	unitig_204	37024	38125	+	530.41	264.49285	1.395225	Protein of unknown function
HWER_11256	unitig_204	74296	76392	+	3.505775	22.284865	35.50275	Similar to LAP4 Vacuolar aminopeptidase 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11258	unitig_204	86798	87930	+	48.54075	36.39775	29.84975	Similar to SPBC3B9.05 Uncharacterized protein C3B9.05 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11259	unitig_204	88219	90045	+	0.577122	1.2110385	1.93703	Similar to At1g75280 Isoflavone reductase homolog P3 (Arabidopsis thaliana)
HWER_11262	unitig_204	95935	98934	+	1.004283	3.776163	6.03862	Protein of unknown function
HWER_11270	unitig_205	19893	20819	+	76.44285	52.81915	34.27335	Protein of unknown function
