#GENEID	CHROM	START	END	STRAND	RPKM0	RPKM10	RPKM20	GENEDESC
HWER_11386	unitig_166	28726	30678	+	9.305945	6.825975	5.836715	Similar to YKL047W Uncharacterized protein YKL047W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11399	unitig_166	57341	58276	+	0	0.0395258	0.1107088	Similar to FUR4 Uracil permease (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11406	unitig_166	71600	74534	-	3.821115	5.6846	7.219005	Protein of unknown function
HWER_11407	unitig_166	71678	72928	+	7.029533E-008	3.121378E-008	3.143827E-008	Similar to LIP4 Lipase 4 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_11408	unitig_166	74727	76537	+	48.9396	42.65205	39.0823	Similar to pis1 CDP-diacylglycerol--inositol 3-phosphatidyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11416	unitig_166	97021	97402	+	0	0.201911	0.201911	Similar to YNL022C Methyltransferase YNL022C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09729	unitig_167	2531	5234	+	0.675389	1.233587	1.665025	Protein of unknown function
HWER_09735	unitig_167	19843	21057	+	3.8642	2.256125	1.423365	Protein of unknown function
HWER_09739	unitig_167	33904	36180	-	55.03395	40.93945	33.67045	Similar to ARDH D-arabinitol 2-dehydrogenase [ribulose-forming] (Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545))
HWER_09742	unitig_167	43990	47933	-	7.461915	7.363255	8.24302	Protein of unknown function
HWER_09744	unitig_167	47979	50044	+	18.3485	27.56505	32.30675	Similar to OXCT1 Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial (Sus scrofa)
HWER_09749	unitig_167	63461	67140	+	0.2706975	0.42971	0.5086775	Similar to hrr1 Helicase required for RNAi-mediated heterochromatin assembly 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09760	unitig_167	96394	97662	-	0.734969	0.763548	1.124655	Similar to Rnf14 E3 ubiquitin-protein ligase RNF14 (Mus musculus)
HWER_09762	unitig_167	104050	105615	+	2.51549	1.91316	1.265065	Similar to AFUA_6G02800 Uncharacterized protein AFUA_6G02800 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_09357	unitig_168	2382	3686	+	1.166254	1.049216	0.642256	Protein of unknown function
HWER_09359	unitig_168	7371	9066	+	0.7959035	0.8662845	1.157365	Similar to AIM9 Altered inheritance of mitochondria protein 9, mitochondrial (Yarrowia lipolytica (strain CLIB 122 / E 150))
HWER_09361	unitig_168	11249	12511	-	0	0	0.0092332	Similar to PDAT9 Pisatin demethylase (Fusarium solani subsp. pisi)
HWER_09362	unitig_168	13830	15002	-	0.147008	0	0	Similar to Exd1 Exonuclease 3'-5' domain-containing protein 1 (Mus musculus)
HWER_09380	unitig_168	120705	122473	-	4.5745	4.729455	2.654525	Similar to gnl Gluconolactonase (Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4))
HWER_10806	unitig_169	16333	18586	-	12.49365	18.184	24.4256	Similar to AVT2 Vacuolar amino acid transporter 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10811	unitig_169	26429	27727	+	56.5722	40.6529	27.8512	Similar to alg14 UDP-N-acetylglucosamine transferase subunit alg14 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_10816	unitig_169	43960	46273	-	16.2306	18.40565	19.5509	Similar to alg-11 GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_10817	unitig_169	50004	53068	+	1292.365	854.858	510.383	Similar to met26 Probable 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_02732	unitig_17	17956	20344	+	6.825305	6.61759	5.040735	Similar to mug58 Uncharacterized kinase mug58 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_02749	unitig_17	61779	62973	-	5.68049	13.09844	19.42565	Protein of unknown function
HWER_02751	unitig_17	65590	68275	-	249.372	258.9935	273.8285	Similar to AN6010 Heat shock 70 kDa protein (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_02753	unitig_17	72277	74646	-	31.3283	18.3426	14.09835	Similar to SPBC2A9.11c THP3 homolog C2A9.11c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_02761	unitig_17	100964	104129	-	4.267485	3.685485	3.222975	Similar to AHR1 Adhesion and hyphal regulator 1 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_02763	unitig_17	110954	118443	-	15.0915	25.74275	34.48455	Similar to pim1 Lon protease homolog, mitochondrial (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_02764	unitig_17	118812	120785	-	54.6666	52.5683	52.5395	Similar to glo3 ADP-ribosylation factor GTPase-activating protein glo3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_02795	unitig_17	211362	211897	-	0.261118	0.5857725	0.720802	Protein of unknown function
HWER_02798	unitig_17	216155	218635	+	18.895	15.290425	10.178975	Similar to echs1 Probable enoyl-CoA hydratase, mitochondrial (Dictyostelium discoideum)
HWER_02800	unitig_17	225238	228384	+	6.556405	4.95614	2.535175	Similar to lgrD Linear gramicidin synthase subunit D (Brevibacillus parabrevis)
HWER_02813	unitig_17	255281	256054	-	26.8749	41.78675	55.778	Similar to CIMG_07933 Putative triosephosphate isomerase (Coccidioides immitis (strain RS))
HWER_02820	unitig_17	269381	277480	+	82.7716	42.94945	13.6622	Similar to STL1 Sugar transporter STL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_02822	unitig_17	280317	282203	-	13.8483	13.1792	14.7819	Protein of unknown function
HWER_02823	unitig_17	282250	284073	+	7.499775	29.4438	54.95675	Similar to dak1 Dihydroxyacetone kinase 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_02827	unitig_17	289233	291701	+	1.3924325	0.6292015	0.6014255	Protein of unknown function
HWER_10401	unitig_170	70882	73759	-	11.1506	8.208125	5.64742	Similar to AHR1 Adhesion and hyphal regulator 1 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_10403	unitig_170	77911	79087	+	3.26594	2.808435	1.895905	Similar to CIMG_05755 Putative fructose-bisphosphate aldolase (Coccidioides immitis (strain RS))
HWER_10407	unitig_170	87252	88353	+	2.33238	2.559295	1.90097	Similar to YALI0B16192g Probable NADP-dependent mannitol dehydrogenase (Yarrowia lipolytica (strain CLIB 122 / E 150))
HWER_10413	unitig_170	109499	110999	+	3.757635	6.40356	9.73237	Protein of unknown function
HWER_09919	unitig_171	12067	14064	-	6.756775	9.89321	11.57075	Similar to alg10 Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_09923	unitig_171	21488	25567	-	10.61605	18.621	25.0086	Protein of unknown function
HWER_09926	unitig_171	29660	31201	-	2.583405	9.931025	16.11525	Protein of unknown function
HWER_09939	unitig_171	71182	74700	+	12.7088	17.2551	20.3601	Similar to rec14 Meiotic recombination protein rec14 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09954	unitig_171	109879	110697	-	2.815645	3.769405	3.41098	Protein of unknown function
HWER_09772	unitig_172	17330	19399	+	0.2375125	0.2280445	0.2663215	Similar to xsa Xylosidase/arabinosidase (Bacteroides ovatus)
HWER_09779	unitig_172	35415	37646	+	1.107645	3.181695	4.829345	Similar to ulp1 Ubiquitin-like-specific protease 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09787	unitig_172	63390	65321	+	85.0474	121.61705	165.4225	Similar to wos2 Protein wos2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09789	unitig_172	67119	68505	+	5.63919	9.35039	11.85175	Similar to xap5 FAM50 family protein C1020.12c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08984	unitig_173	2109	2351	+	54.0235	35.75645	37.6372	Protein of unknown function
HWER_08987	unitig_173	8837	10399	+	3.609995	4.50594	6.76005	Similar to het-6 Heterokaryon incompatibility protein 6, OR allele (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_08996	unitig_173	37581	40166	+	15.285	15.36355	14.97195	Similar to RLM1 Transcription factor RLM1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_08999	unitig_173	49964	52380	+	62.0241	41.01385	31.08055	Similar to Pdcd6 Programmed cell death protein 6 (Mus musculus)
HWER_09016	unitig_173	106243	114200	+	23.6806	32.20645	39.10105	Similar to CFT1 Protein CFT1 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_09019	unitig_173	121952	123257	+	0.183626	0.3003265	0.223852	Protein of unknown function
HWER_09999	unitig_174	26661	27834	-	22.2931	64.60085	95.3455	Similar to WWM1 WW domain-containing protein WWM1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10001	unitig_174	31344	32513	-	13.7438	12.275875	9.392675	Similar to ECI1 3,2-trans-enoyl-CoA isomerase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10017	unitig_174	78818	80432	+	44.02345	50.68955	51.2005	Similar to PMP47B Peroxisomal membrane protein PMP47B (Candida boidinii)
HWER_10261	unitig_175	404	4219	+	5.443055	13.68352	22.332	Similar to UBP1 Ubiquitin carboxyl-terminal hydrolase 1 (Arabidopsis thaliana)
HWER_10267	unitig_175	27109	29721	+	10.453855	21.67265	28.23765	Similar to cot-2 Glucan synthesis regulatory protein (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_10272	unitig_175	37531	39247	-	35.6894	16.974775	5.477435	Protein of unknown function
HWER_10277	unitig_175	52158	56315	+	28.2461	39.0054	47.149	Similar to pheA P-protein (Aquifex aeolicus (strain VF5))
HWER_10283	unitig_175	62660	63870	+	0.8666747851	1.621125	1.456125	Similar to all1319 Putative 2-dehydropantoate 2-reductase (Nostoc sp. (strain PCC 7120 / UTEX 2576))
HWER_10294	unitig_175	85716	87099	+	202.298	156.624	132.957	Similar to sconC E3 ubiquitin ligase complex SCF subunit sconC (Arthroderma otae (strain ATCC MYA-4605 / CBS 113480))
HWER_10303	unitig_175	106591	107941	-	48.5379	29.6492	12.7422	Protein of unknown function
HWER_10887	unitig_176	31761	33922	-	79.81625	67.27075	49.0645	Similar to CYP51 Eburicol 14-alpha-demethylase (Uncinula necator)
HWER_10889	unitig_176	37040	39445	-	0.5437725	1.0405865	1.615185	Protein of unknown function
HWER_10894	unitig_176	55139	59155	+	17.91145	15.45375	15.63035	Similar to rga2 Probable Rho-type GTPase-activating protein 2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10453	unitig_177	47183	51628	-	4.65435	10.972405	15.2209	Similar to nst1 Stress response protein nst1 (Aspergillus niger (strain CBS 513.88 / FGSC A1513))
HWER_10455	unitig_177	54571	57686	+	76.12225	41.775	29.8527	Protein of unknown function
HWER_10456	unitig_177	57918	58579	-	0.918085	1.0085075	0.1380757	Similar to egl5 Endoglucanase-5 (Hypocrea jecorina)
HWER_10458	unitig_177	64758	72495	+	9.192855	9.72685	10.92275	Similar to march5 E3 ubiquitin-protein ligase MARCH5 (Xenopus laevis)
HWER_10471	unitig_177	102581	105057	+	13.9096	22.54905	29.05345	Similar to ATG15 Putative lipase ATG15 (Passalora fulva)
HWER_11101	unitig_178	7061	10701	-	4.74923	3.901685	3.697225	Similar to Slc6a7 Sodium-dependent proline transporter (Rattus norvegicus)
HWER_11105	unitig_178	21848	24963	+	15.37925	14.80555	14.5637	Similar to mcm3 DNA replication licensing factor mcm3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11108	unitig_178	30535	35450	+	7.795435	5.79526	4.28768	Similar to pmd1 Leptomycin B resistance protein pmd1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11111	unitig_178	39712	41871	-	7.637765	11.0361	19.1014	Similar to SPBC1683.12 Uncharacterized transporter C1683.12 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11118	unitig_178	60767	62805	+	67.714	45.89215	30.81305	Similar to fdxr NADPH:adrenodoxin oxidoreductase, mitochondrial (Salvelinus fontinalis)
HWER_10224	unitig_179	16663	17925	+	1.94477	2.86986	4.246815	Similar to HPGDS Hematopoietic prostaglandin D synthase (Gallus gallus)
HWER_10225	unitig_179	18155	19192	-	15.26985	12.31945	12.1233	Protein of unknown function
HWER_10238	unitig_179	54327	55744	+	27.40625	28.6588	16.7696	Similar to TRI11 Isotrichodermin C-15 hydroxylase (Fusarium sporotrichioides)
HWER_10243	unitig_179	65431	68592	-	0.501783	0.407191	0.6315235	Similar to HGT1 High-affinity glucose transporter (Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37))
HWER_10251	unitig_179	87457	88717	+	826.517	578.464	339.499	Similar to COX13 Cytochrome c oxidase subunit 6A, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01916	unitig_18	24685	27488	-	8.07124	6.77033	4.485295	Similar to mus-23 Double-strand break repair protein mus-23 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_01936	unitig_18	113352	115146	-	63.22035	104.9562	156.095	Similar to wos2 Protein wos2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01938	unitig_18	116519	119115	+	5.646475	20.62891	32.24915	Protein of unknown function
HWER_01959	unitig_18	175695	179311	-	21.6764	16.59095	14.44405	Similar to art1 Arrestin family protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01971	unitig_18	205668	209063	-	10.8732	7.50918	4.954855	Similar to ERT1-2 Transcription activator of gluconeogenesis ERT1-2 (Yarrowia lipolytica (strain CLIB 122 / E 150))
HWER_01981	unitig_18	240124	240909	+	0.251785	0.412258	0.742116	Similar to AFUA_5G13800 Uncharacterized protein AFUA_5G13800 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_01992	unitig_18	271251	273450	+	8.67	6.599425	5.078125	Protein of unknown function
HWER_01996	unitig_18	280852	281958	-	25.26745	16.946525	8.619535	Similar to TAO3 Cell morphogenesis protein PAG1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01998	unitig_18	289183	291445	-	2.154625	2.237395	2.87392	Similar to spo5 Sporulation-specific protein 5 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_02006	unitig_18	319402	321790	+	0.2156259	0.3152125	0.3349845	Protein of unknown function
HWER_10844	unitig_180	24395	26738	+	23.9627	22.9931	22.7916	Similar to OPY2 Protein OPY2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10846	unitig_180	27998	29954	+	51.17805	33.46425	22.2057	Protein of unknown function
HWER_10849	unitig_180	34636	36285	-	17.8008	12.99255	5.06637	Similar to DDB_G0277575 Transmembrane protein 234 homolog (Dictyostelium discoideum)
HWER_10864	unitig_180	69798	72298	-	21.5873	26.70505	33.5672	Similar to sly1 Protein sly1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10744	unitig_182	62535	65186	-	4.07332	16.24718	29.39025	Protein of unknown function
HWER_10750	unitig_182	78154	81329	+	5.401685	8.580415	11.39305	Similar to SPBC530.05 Uncharacterized transcriptional regulatory protein C530.05 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10759	unitig_182	101710	105907	+	12.86015	14.58205	15.95865	Similar to prp5 Pre-mRNA-processing ATP-dependent RNA helicase prp5 (Aspergillus oryzae (strain ATCC 42149 / RIB 40))
HWER_13572	unitig_183	18687	20574	-	0.3148635	0.33124	0.257815	Protein of unknown function
HWER_10032	unitig_184	4358	6174	-	83.7212	89.1869	59.9471	Similar to ESBP6 Uncharacterized transporter ESBP6 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10033	unitig_184	6409	7973	+	7.582755	7.45515	4.276435	Similar to ARD D-arabinitol 2-dehydrogenase [ribulose-forming] (Candida tropicalis)
HWER_10034	unitig_184	8241	11149	-	8.56733	16.64814	24.1579	Similar to CHT Cyanide hydratase (Gloeocercospora sorghi)
HWER_10043	unitig_184	41890	43518	+	1.995175	23.722405	41.707	Similar to iphP Tyrosine-protein phosphatase (Nostoc commune)
HWER_10051	unitig_184	64649	66666	-	39.3266	28.94485	18.15605	Similar to rbd2 Rhomboid protein 2 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_10054	unitig_184	73392	76373	+	1.2356725	1.75509	1.81427	Similar to ago1 Protein argonaute (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10055	unitig_184	76890	78899	-	112.139	76.47795	48.97355	Protein of unknown function
HWER_10068	unitig_184	110296	111561	-	26.68235	30.5361	30.75455	Similar to asf1 Histone chaperone asf1 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_10971	unitig_186	2720	4843	+	5.92574	14.352515	22.73295	Similar to uba2 Ubiquitin-activating enzyme E1-like (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10978	unitig_186	22952	25032	-	66.16985	105.10265	131.4845	Similar to mlo3 mRNA export protein mlo3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10990	unitig_186	58749	61567	-	4.144155	3.655695	3.22863	Similar to TASP1 Threonine aspartase 1 (Homo sapiens)
HWER_10996	unitig_186	76799	79417	+	0.227622	0.293323	0.3957025	Similar to klf1 Zinc finger protein klf1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11793	unitig_187	1198	2133	-	1.1772435	14.6182235	23.831	Protein of unknown function
HWER_11797	unitig_187	10634	13544	-	15.7088	11.895965	9.22012	Similar to MCH5 Riboflavin transporter MCH5 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11804	unitig_187	26476	29206	+	27.98845	22.7668	19.1621	Similar to bir1 Protein bir1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11816	unitig_187	66774	69262	-	6.088535	10.323315	13.84385	Protein of unknown function
HWER_11826	unitig_187	90728	91207	-	5.49194	3.424025	2.086145	Similar to UBC23 Probable ubiquitin-conjugating enzyme E2 23 (Arabidopsis thaliana)
HWER_11455	unitig_188	36134	37265	-	1022.25	599.305	204.061	Protein of unknown function
HWER_11477	unitig_188	91450	94767	-	6.759195	19.47554	29.2552	Similar to SNOG_04206 ATP-dependent (S)-NAD(P)H-hydrate dehydratase (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_11516	unitig_189	18182	19926	-	2.74347	6.4075	10.9396	Similar to AIM2 Protein AIM2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11517	unitig_189	20206	21408	-	0.467834	0.541751	0.5893875	Similar to MAN5 Mannan endo-1,4-beta-mannosidase 5 (Solanum lycopersicum)
HWER_11522	unitig_189	38503	40020	-	20.46295	27.3161	29.8764	Similar to BNA2 Indoleamine 2,3-dioxygenase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11540	unitig_189	86001	87252	+	17.8877	37.20265	51.9543	Similar to mcfL Mitochondrial substrate carrier family protein L (Dictyostelium discoideum)
HWER_11543	unitig_189	94719	95562	+	36.81285	86.83535	121.59	Similar to phb1 Prohibitin-1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03303	unitig_19	11949	12770	-	0.4331035	0.247476	0.4209065	Protein of unknown function
HWER_03307	unitig_19	22265	24644	+	3.81955	2.56299	2.269405	Similar to PDAT9 Pisatin demethylase (Fusarium solani subsp. pisi)
HWER_03321	unitig_19	62776	69543	-	33.94995	23.4399	14.2504	Similar to nup189 Nucleoporin nup189 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03323	unitig_19	74219	76832	+	43.555	24.64795	12.6872	Similar to erg27 3-keto-steroid reductase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03327	unitig_19	84744	87491	-	0.9942475	10.397245	18.00775	Similar to lin-23 F-box/WD repeat-containing protein lin-23 (Caenorhabditis elegans)
HWER_03328	unitig_19	89459	93865	+	1.25643	4.87941	8.54186	Similar to scd1 Rho guanine nucleotide exchange factor scd1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03336	unitig_19	112998	115383	+	10.32012	5.92973	2.31699	Protein of unknown function
HWER_03353	unitig_19	164798	167496	-	21.38335	18.2569	16.69645	Protein of unknown function
HWER_03357	unitig_19	184973	188681	+	28.70735	18.8053	14.6675	Similar to aspC Aspartate aminotransferase (Aquifex aeolicus (strain VF5))
HWER_03367	unitig_19	210790	212612	-	4.10994	3.06758	3.148195	Protein of unknown function
HWER_03369	unitig_19	224634	226782	+	7.13365	5.51861	3.83257	Protein of unknown function
HWER_03384	unitig_19	267780	270004	-	19.64655	20.1266	21.2009	Protein of unknown function
HWER_15329	unitig_190	13891	14112	-	0	0	0.1271115	Similar to YOR052C AN1-type zinc finger protein YOR052C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11645	unitig_191	18383	24715	+	10.87761	7.370185	5.84805	Similar to pld1 Phospholipase D1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11647	unitig_191	30458	31768	+	5.91742	8.90564	12.6798	Protein of unknown function
HWER_11649	unitig_191	35496	38270	-	8.690805	10.498635	15.1682	Similar to GAA Glucoamylase (Blastobotrys adeninivorans)
HWER_11664	unitig_191	90881	91957	-	4.72052	7.31777	9.848275	Similar to mrm1 rRNA methyltransferase, mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13642	unitig_192	12	743	-	6.806065	33.406225	56.81735	Similar to ERG13 Hydroxymethylglutaryl-CoA synthase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_13644	unitig_192	1736	2411	+	0.9337675	0.91795	0.217751	Protein of unknown function
HWER_13649	unitig_192	19239	19754	+	17.95035	43.99135	63.34915	Protein of unknown function
HWER_09284	unitig_193	37144	40144	-	27.2984	27.21625	26.48775	Similar to pla1 Poly(A) polymerase pla1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09288	unitig_193	47698	51361	-	22.9219	18.6086	14.1999	Protein of unknown function
HWER_09291	unitig_193	54918	56885	-	35.502	23.90155	16.8376	Similar to gma12 Alpha-1,2-galactosyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09303	unitig_193	106462	108250	-	12.65835	26.1177	34.0671	Similar to MSS51 Protein MSS51, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09306	unitig_193	118838	122072	-	8.291465	18.692655	26.37775	Similar to PBS2 MAP kinase kinase PBS2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09661	unitig_194	48380	52360	-	33.27705	22.2431	16.4848	Similar to ksg1 Serine/threonine-protein kinase ksg1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09662	unitig_194	52783	54387	-	0.672112	0.974947	0.954064	Protein of unknown function
HWER_09672	unitig_194	82082	88253	+	10.46585	16.0131	20.59095	Similar to PRX1 Mitochondrial peroxiredoxin PRX1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09673	unitig_194	85646	88255	-	6.944785	4.35223	3.440125	Protein of unknown function
HWER_09674	unitig_194	88409	89845	+	1944.77	1330.1595	881.911	Similar to rpl-15 60S ribosomal protein L15 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_09677	unitig_194	97543	100185	-	0.801523	0.767954	0.9255385	Similar to PYD2 Dihydropyrimidinase (Lachancea kluyveri (strain ATCC 58438 / CBS 3082 / CCRC 21498 / NBRC 1685 / JCM 7257 / NCYC 543 / NRRL Y-12651))
HWER_09680	unitig_194	107279	109670	+	6.86537	11.090345	15.06045	Similar to RPN4 Transcriptional regulator RPN4 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_10595	unitig_195	21438	25066	+	18.60075	15.34855	12.35195	Similar to pol3 DNA polymerase delta catalytic subunit (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10600	unitig_195	40899	43681	-	37.6739	23.33612	8.83107	Similar to Glucose 1-dehydrogenase (Bacillus megaterium)
HWER_10608	unitig_195	63746	65128	-	141.0375	101.0113	71.8877	Similar to rplO 50S ribosomal protein L15 (Methylobacterium sp. (strain 4-46))
HWER_10610	unitig_195	72810	75190	-	36.42695	40.0744	45.17785	Similar to NDH2 External alternative NADH-ubiquinone oxidoreductase, mitochondrial (Yarrowia lipolytica (strain CLIB 122 / E 150))
HWER_10618	unitig_195	91928	93144	+	42.8227	80.873	100.7357	Similar to urg2 Putative uracil phosphoribosyltransferase urg2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10623	unitig_195	104338	106370	+	13.5477	8.01291	4.51859	Similar to pot1 Protection of telomeres protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11485	unitig_196	14302	15498	-	15.12495	35.94275	52.4154	Similar to At5g01750 Protein LURP-one-related 15 (Arabidopsis thaliana)
HWER_11502	unitig_196	63864	65672	+	79.30885	59.15105	59.1085	Similar to sfk1 Protein sfk1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11167	unitig_197	4034	7169	-	6.716285	13.65891	19.07655	Similar to CTF1-BETA Cutinase transcription factor 1 beta (Fusarium solani subsp. pisi)
HWER_11170	unitig_197	22880	24222	-	43.30555	32.8624	27.68255	Similar to SPBC1D7.01 Probable prefoldin subunit 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11191	unitig_197	75074	79802	+	14.8612	21.4935	25.05755	Similar to SPBC1683.06c Uncharacterized protein C1683.06c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10474	unitig_198	1737	2925	+	176.605	146.4515	121.4355	Similar to ARC15 Actin-related protein 2/3 complex subunit 5 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10482	unitig_198	17232	19544	-	8.5772	11.40439	14.4542	Similar to gyp3 GTPase-activating protein gyp3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10509	unitig_198	102695	104164	+	13.054405	10.037955	3.255925	Protein of unknown function
HWER_12409	unitig_199	29830	36339	+	7.89685	8.022765	6.838435	Similar to BAT1 Amino-acid permease BAT1 (Arabidopsis thaliana)
HWER_12414	unitig_199	46072	49390	+	20.61755	19.56175	20.41225	Similar to tfh47 TFIIH basal transcription factor complex p47 subunit (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00664	unitig_2	20719	23442	-	10.68082	11.75022	13.4069	Similar to Clybl Citrate lyase subunit beta-like protein, mitochondrial (Rattus norvegicus)
HWER_00666	unitig_2	23470	24695	+	61.52245	50.50235	41.9324	Similar to TVP23 Golgi apparatus membrane protein TVP23 (Magnaporthe oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958))
